Time,N_QTN
"2020-02-03/10:02:01",200.700
"2020-02-03/10:02:08",196.795
"2020-02-03/10:02:15",195.571
"2020-02-03/10:02:22",191.847
"2020-02-03/10:02:29",196.993
"2020-02-03/10:02:36",195.790
"2020-02-03/10:02:43",194.290
"2020-02-03/10:02:50",215.005
"2020-02-03/10:02:57",198.189
"2020-02-03/10:03:04",193.718
"2020-02-03/10:03:11",192.152
"2020-02-03/10:03:18",190.553
"2020-02-03/10:03:25",193.462
"2020-02-03/10:03:32",193.748
"2020-02-03/10:03:39",212.819
"2020-02-03/10:03:46",193.109
"2020-02-03/10:03:53",196.705
"2020-02-03/10:04:00",193.060
"2020-02-03/10:04:07",195.648
"2020-02-03/10:04:14",190.791
"2020-02-03/10:04:21",195.179
"2020-02-03/10:04:28",210.006
"2020-02-03/10:04:35",194.749
"2020-02-03/10:04:42",197.860
"2020-02-03/10:04:49",197.801
"2020-02-03/10:04:56",195.674
"2020-02-03/10:05:02",196.014
"2020-02-03/10:05:09",193.412
"2020-02-03/10:05:16",196.892
"2020-02-03/10:05:23",212.214
"2020-02-03/10:05:30",212.266
"2020-02-03/10:05:37",193.933
"2020-02-03/10:05:44",199.171
"2020-02-03/10:05:51",195.233
"2020-02-03/10:05:58",193.034
"2020-02-03/10:06:05",196.159
"2020-02-03/10:06:12",191.358
"2020-02-03/10:06:19",195.890
"2020-02-03/10:06:26",190.341
"2020-02-03/10:06:33",194.548
"2020-02-03/10:06:40",194.175
"2020-02-03/10:06:47",193.236
"2020-02-03/10:06:54",195.202
"2020-02-03/10:07:01",193.586
"2020-02-03/10:07:08",192.130
"2020-02-03/10:07:15",198.705
"2020-02-03/10:07:22",196.268
"2020-02-03/10:07:29",193.122
"2020-02-03/10:07:36",196.935
"2020-02-03/10:07:43",193.117
"2020-02-03/10:07:50",176.852
"2020-02-03/10:07:57",193.924
"2020-02-03/10:08:04",193.351
"2020-02-03/10:08:11",194.443
"2020-02-03/10:08:18",195.695
"2020-02-03/10:08:25",194.260
"2020-02-03/10:08:32",194.873
"2020-02-03/10:08:39",197.879
"2020-02-03/10:08:46",192.709
"2020-02-03/10:08:53",195.328
"2020-02-03/10:09:00",190.327
"2020-02-03/10:09:07",198.064
"2020-02-03/10:09:14",194.791
"2020-02-03/10:09:21",196.769
"2020-02-03/10:09:28",190.435
"2020-02-03/10:09:35",217.542
"2020-02-03/10:09:42",211.558
"2020-02-03/10:09:49",190.920
"2020-02-03/10:09:56",195.707
"2020-02-03/10:10:03",216.113
"2020-02-03/10:10:10",196.990
"2020-02-03/10:10:17",197.574
"2020-02-03/10:10:24",191.249
"2020-02-03/10:10:31",194.974
"2020-02-03/10:10:38",192.709
"2020-02-03/10:10:45",192.300
"2020-02-03/10:10:52",179.148
"2020-02-03/10:10:59",192.552
"2020-02-03/10:11:06",191.727
"2020-02-03/10:11:13",215.474
"2020-02-03/10:11:20",179.729
"2020-02-03/10:11:27",214.583
"2020-02-03/10:11:34",195.005
"2020-02-03/10:11:41",194.793
"2020-02-03/10:11:48",190.310
"2020-02-03/10:11:55",175.587
"2020-02-03/10:12:02",177.660
"2020-02-03/10:12:09",191.635
"2020-02-03/10:12:16",177.942
"2020-02-03/10:12:23",190.437
"2020-02-03/10:12:30",193.610
"2020-02-03/10:12:37",174.743
"2020-02-03/10:12:44",173.134
"2020-02-03/10:12:51",195.641
"2020-02-03/10:12:58",192.373
"2020-02-03/10:13:05",179.109
"2020-02-03/10:13:12",175.073
"2020-02-03/10:13:19",189.707
"2020-02-03/10:13:26",171.274
"2020-02-03/10:13:33",172.521
"2020-02-03/10:13:40",172.138
"2020-02-03/10:13:47",162.877
"2020-02-03/10:13:54",175.770
"2020-02-03/10:14:01",176.853
"2020-02-03/10:14:08",174.751
"2020-02-03/10:14:15",185.299
"2020-02-03/10:14:22",192.967
"2020-02-03/10:14:29",194.517
"2020-02-03/10:14:36",179.987
"2020-02-03/10:14:43",176.817
"2020-02-03/10:14:50",175.830
"2020-02-03/10:14:57",173.108
"2020-02-03/10:15:04",188.906
"2020-02-03/10:15:11",174.491
"2020-02-03/10:15:18",191.713
"2020-02-03/10:15:25",176.922
"2020-02-03/10:15:32",193.853
"2020-02-03/10:15:39",191.324
"2020-02-03/10:15:46",191.769
"2020-02-03/10:15:53",193.686
"2020-02-03/10:16:00",194.397
"2020-02-03/10:16:07",193.860
"2020-02-03/10:16:14",177.264
"2020-02-03/10:16:21",191.354
"2020-02-03/10:16:28",192.053
"2020-02-03/10:16:35",195.181
"2020-02-03/10:16:42",195.952
"2020-02-03/10:16:49",195.383
"2020-02-03/10:16:56",196.967
"2020-02-03/10:17:03",193.416
"2020-02-03/10:17:10",193.268
"2020-02-03/10:17:17",194.366
"2020-02-03/10:17:23",191.649
"2020-02-03/10:17:30",192.614
"2020-02-03/10:17:37",176.206
"2020-02-03/10:17:44",195.026
"2020-02-03/10:17:51",195.319
"2020-02-03/10:17:58",194.650
"2020-02-03/10:18:05",200.263
"2020-02-03/10:18:12",194.679
"2020-02-03/10:18:19",177.170
"2020-02-03/10:18:26",198.177
"2020-02-03/10:18:33",180.357
"2020-02-03/10:18:40",193.952
"2020-02-03/10:18:47",193.374
"2020-02-03/10:18:54",177.140
"2020-02-03/10:19:01",188.339
"2020-02-03/10:19:08",174.878
"2020-02-03/10:19:15",173.116
"2020-02-03/10:19:22",172.371
"2020-02-03/10:19:29",176.040
"2020-02-03/10:19:36",177.557
"2020-02-03/10:19:43",190.768
"2020-02-03/10:19:50",176.852
"2020-02-03/10:19:57",190.776
"2020-02-03/10:20:04",193.502
"2020-02-03/10:20:11",215.322
"2020-02-03/10:20:18",190.461
"2020-02-03/10:20:25",192.981
"2020-02-03/10:20:32",172.538
"2020-02-03/10:20:39",176.575
"2020-02-03/10:20:46",214.239
"2020-02-03/10:20:53",179.767
"2020-02-03/10:21:00",174.192
"2020-02-03/10:21:07",189.512
"2020-02-03/10:21:14",178.351
"2020-02-03/10:21:21",174.199
"2020-02-03/10:21:28",192.115
"2020-02-03/10:21:35",196.499
"2020-02-03/10:21:42",191.231
"2020-02-03/10:21:49",179.231
"2020-02-03/10:21:56",175.191
"2020-02-03/10:22:03",192.365
"2020-02-03/10:22:10",192.123
"2020-02-03/10:22:17",194.343
"2020-02-03/10:22:24",192.236
"2020-02-03/10:22:31",188.250
"2020-02-03/10:22:38",174.860
"2020-02-03/10:22:45",171.556
"2020-02-03/10:22:52",176.956
"2020-02-03/10:22:59",178.997
"2020-02-03/10:23:06",178.623
"2020-02-03/10:23:13",190.186
"2020-02-03/10:23:20",176.725
"2020-02-03/10:23:27",175.545
"2020-02-03/10:23:34",173.956
"2020-02-03/10:23:41",186.905
"2020-02-03/10:23:48",178.540
"2020-02-03/10:23:55",174.663
"2020-02-03/10:24:02",176.700
"2020-02-03/10:24:09",176.124
"2020-02-03/10:24:16",191.437
"2020-02-03/10:24:23",193.254
"2020-02-03/10:24:30",179.460
"2020-02-03/10:24:37",176.097
"2020-02-03/10:24:44",176.387
"2020-02-03/10:24:51",194.133
"2020-02-03/10:24:58",176.538
"2020-02-03/10:25:05",178.856
"2020-02-03/10:25:12",193.581
"2020-02-03/10:25:19",176.608
"2020-02-03/10:25:26",180.420
"2020-02-03/10:25:33",172.211
"2020-02-03/10:25:40",190.971
"2020-02-03/10:25:47",190.033
"2020-02-03/10:25:54",174.294
"2020-02-03/10:26:01",176.359
"2020-02-03/10:26:08",174.213
"2020-02-03/10:26:15",176.490
"2020-02-03/10:26:22",191.271
"2020-02-03/10:26:29",192.312
"2020-02-03/10:26:36",176.437
"2020-02-03/10:26:43",172.799
"2020-02-03/10:26:50",180.947
"2020-02-03/10:26:57",174.931
"2020-02-03/10:27:04",172.352
"2020-02-03/10:27:11",172.992
"2020-02-03/10:27:18",167.973
"2020-02-03/10:27:25",169.070
"2020-02-03/10:27:32",170.492
"2020-02-03/10:27:39",170.974
"2020-02-03/10:27:46",170.491
"2020-02-03/10:27:53",167.220
"2020-02-03/10:28:00",166.601
"2020-02-03/10:28:07",166.568
"2020-02-03/10:28:14",170.589
"2020-02-03/10:28:21",171.046
"2020-02-03/10:28:28",166.930
"2020-02-03/10:28:35",170.565
"2020-02-03/10:28:42",166.683
"2020-02-03/10:28:49",166.059
"2020-02-03/10:28:56",166.147
"2020-02-03/10:29:03",166.490
"2020-02-03/10:29:10",166.892
"2020-02-03/10:29:17",166.570
"2020-02-03/10:29:24",158.925
"2020-02-03/10:29:31",166.740
"2020-02-03/10:29:37",166.583
"2020-02-03/10:29:44",167.393
"2020-02-03/10:29:51",141.422
"2020-02-03/10:29:58",165.654
"2020-02-03/10:30:05",170.962
"2020-02-03/10:30:12",168.226
"2020-02-03/10:30:19",176.967
"2020-02-03/10:30:26",178.219
"2020-02-03/10:30:33",166.663
"2020-02-03/10:30:40",165.881
"2020-02-03/10:30:47",165.801
"2020-02-03/10:30:54",165.440
"2020-02-03/10:31:01",165.933
"2020-02-03/10:31:08",157.923
"2020-02-03/10:31:15",155.734
"2020-02-03/10:31:22",166.176
"2020-02-03/10:31:29",166.514
"2020-02-03/10:31:36",165.596
"2020-02-03/10:31:43",166.424
"2020-02-03/10:31:50",165.656
"2020-02-03/10:31:57",166.408
"2020-02-03/10:32:04",165.693
"2020-02-03/10:32:11",165.549
"2020-02-03/10:32:18",166.220
"2020-02-03/10:32:25",165.948
"2020-02-03/10:32:32",166.339
"2020-02-03/10:32:39",166.183
"2020-02-03/10:32:46",165.583
"2020-02-03/10:32:53",126.882
"2020-02-03/10:33:00",157.175
"2020-02-03/10:33:07",165.551
"2020-02-03/10:33:14",165.966
"2020-02-03/10:33:21",165.999
"2020-02-03/10:33:28",165.583
"2020-02-03/10:33:35",165.821
"2020-02-03/10:33:42",165.812
"2020-02-03/10:33:49",165.804
"2020-02-03/10:33:56",165.879
"2020-02-03/10:34:03",166.045
"2020-02-03/10:34:10",165.697
"2020-02-03/10:34:17",165.988
"2020-02-03/10:34:24",165.696
"2020-02-03/10:34:31",165.875
"2020-02-03/10:34:38",165.684
"2020-02-03/10:34:45",156.502
"2020-02-03/10:34:52",139.505
"2020-02-03/10:34:59",165.601
"2020-02-03/10:35:06",165.561
"2020-02-03/10:35:13",165.499
"2020-02-03/10:35:20",165.577
"2020-02-03/10:35:27",165.546
"2020-02-03/10:35:34",165.578
"2020-02-03/10:35:41",165.615
"2020-02-03/10:35:48",165.599
"2020-02-03/10:35:55",166.127
"2020-02-03/10:36:02",165.967
"2020-02-03/10:36:09",165.904
"2020-02-03/10:36:16",165.760
"2020-02-03/10:36:23",140.562
"2020-02-03/10:36:30",139.710
"2020-02-03/10:36:37",156.643
"2020-02-03/10:36:44",142.328
"2020-02-03/10:36:51",166.192
"2020-02-03/10:36:58",167.270
"2020-02-03/10:37:05",166.301
"2020-02-03/10:37:12",166.283
"2020-02-03/10:37:19",139.088
"2020-02-03/10:37:26",167.120
"2020-02-03/10:37:33",172.661
"2020-02-03/10:37:40",176.417
"2020-02-03/10:37:47",167.963
"2020-02-03/10:37:54",172.618
"2020-02-03/10:38:01",166.862
"2020-02-03/10:38:08",172.579
"2020-02-03/10:38:15",153.903
"2020-02-03/10:38:22",172.055
"2020-02-03/10:38:29",165.681
"2020-02-03/10:38:36",167.277
"2020-02-03/10:38:43",166.689
"2020-02-03/10:38:50",166.155
"2020-02-03/10:38:57",166.314
"2020-02-03/10:39:04",166.639
"2020-02-03/10:39:11",169.810
"2020-02-03/10:39:18",174.905
"2020-02-03/10:39:25",166.467
"2020-02-03/10:39:32",171.240
"2020-02-03/10:39:39",175.115
"2020-02-03/10:39:46",177.596
"2020-02-03/10:39:53",170.471
"2020-02-03/10:40:00",177.060
"2020-02-03/10:40:07",170.255
"2020-02-03/10:40:14",197.633
"2020-02-03/10:40:21",172.255
"2020-02-03/10:40:28",192.185
"2020-02-03/10:40:35",194.155
"2020-02-03/10:40:42",192.345
"2020-02-03/10:40:49",214.215
"2020-02-03/10:40:56",176.077
"2020-02-03/10:41:03",192.920
"2020-02-03/10:41:10",195.906
"2020-02-03/10:41:17",192.293
"2020-02-03/10:41:24",175.176
"2020-02-03/10:41:31",176.877
"2020-02-03/10:41:38",176.707
"2020-02-03/10:41:45",178.797
"2020-02-03/10:41:52",175.615
"2020-02-03/10:41:58",189.093
"2020-02-03/10:42:05",192.975
"2020-02-03/10:42:12",191.900
"2020-02-03/10:42:19",192.231
"2020-02-03/10:42:26",176.686
"2020-02-03/10:42:33",189.693
"2020-02-03/10:42:40",188.730
"2020-02-03/10:42:47",187.725
"2020-02-03/10:42:54",176.259
"2020-02-03/10:43:01",193.255
"2020-02-03/10:43:08",189.884
"2020-02-03/10:43:15",176.241
"2020-02-03/10:43:22",178.362
"2020-02-03/10:43:29",190.581
"2020-02-03/10:43:36",190.694
"2020-02-03/10:43:43",174.384
"2020-02-03/10:43:50",193.402
"2020-02-03/10:43:57",190.626
"2020-02-03/10:44:04",178.829
"2020-02-03/10:44:11",178.097
"2020-02-03/10:44:18",197.461
"2020-02-03/10:44:25",196.617
"2020-02-03/10:44:32",191.443
"2020-02-03/10:44:39",191.545
"2020-02-03/10:44:46",188.050
"2020-02-03/10:44:53",194.722
"2020-02-03/10:45:00",195.977
"2020-02-03/10:45:07",190.841
"2020-02-03/10:45:14",192.513
"2020-02-03/10:45:21",177.266
"2020-02-03/10:45:28",190.208
"2020-02-03/10:45:35",190.566
"2020-02-03/10:45:42",160.107
"2020-02-03/10:45:49",215.868
"2020-02-03/10:45:56",190.851
"2020-02-03/10:46:03",192.401
"2020-02-03/10:46:10",216.967
"2020-02-03/10:46:17",188.104
"2020-02-03/10:46:24",178.980
"2020-02-03/10:46:31",192.004
"2020-02-03/10:46:38",219.112
"2020-02-03/10:46:45",176.987
"2020-02-03/10:46:52",194.151
"2020-02-03/10:46:59",188.053
"2020-02-03/10:47:06",194.894
"2020-02-03/10:47:13",193.016
"2020-02-03/10:47:20",187.090
"2020-02-03/10:47:27",178.704
"2020-02-03/10:47:34",172.870
"2020-02-03/10:47:41",180.939
"2020-02-03/10:47:48",191.979
"2020-02-03/10:47:55",177.364
"2020-02-03/10:48:02",194.568
"2020-02-03/10:48:09",175.382
"2020-02-03/10:48:16",174.818
"2020-02-03/10:48:23",160.059
"2020-02-03/10:48:30",176.566
"2020-02-03/10:48:37",192.504
"2020-02-03/10:48:44",209.885
"2020-02-03/10:48:51",193.501
"2020-02-03/10:48:58",178.975
"2020-02-03/10:49:05",145.131
"2020-02-03/10:49:12",172.592
"2020-02-03/10:49:19",190.860
"2020-02-03/10:49:26",176.912
"2020-02-03/10:49:33",170.344
"2020-02-03/10:49:40",188.617
"2020-02-03/10:49:47",212.736
"2020-02-03/10:49:54",193.034
"2020-02-03/10:50:01",171.831
"2020-02-03/10:50:08",192.784
"2020-02-03/10:50:15",174.678
"2020-02-03/10:50:22",172.416
"2020-02-03/10:50:29",172.691
"2020-02-03/10:50:36",173.478
"2020-02-03/10:50:43",177.004
"2020-02-03/10:50:50",173.348
"2020-02-03/10:50:57",178.978
"2020-02-03/10:51:04",173.545
"2020-02-03/10:51:11",174.330
"2020-02-03/10:51:18",176.808
"2020-02-03/10:51:25",191.286
"2020-02-03/10:51:32",174.900
"2020-02-03/10:51:39",177.049
"2020-02-03/10:51:46",176.754
"2020-02-03/10:51:53",174.266
"2020-02-03/10:52:00",195.950
"2020-02-03/10:52:07",181.433
"2020-02-03/10:52:14",191.867
"2020-02-03/10:52:21",190.159
"2020-02-03/10:52:28",187.724
"2020-02-03/10:52:35",175.762
"2020-02-03/10:52:42",190.834
"2020-02-03/10:52:49",195.268
"2020-02-03/10:52:56",194.896
"2020-02-03/10:53:03",193.440
"2020-02-03/10:53:10",176.229
"2020-02-03/10:53:17",194.347
"2020-02-03/10:53:24",170.544
"2020-02-03/10:53:31",176.224
"2020-02-03/10:53:38",177.238
"2020-02-03/10:53:45",180.546
"2020-02-03/10:53:52",175.433
"2020-02-03/10:53:59",190.675
"2020-02-03/10:54:06",192.786
"2020-02-03/10:54:12",188.707
"2020-02-03/10:54:19",178.236
"2020-02-03/10:54:26",194.523
"2020-02-03/10:54:33",174.567
"2020-02-03/10:54:40",178.945
"2020-02-03/10:54:47",172.039
"2020-02-03/10:54:54",177.975
"2020-02-03/10:55:01",189.667
"2020-02-03/10:55:08",180.740
"2020-02-03/10:55:15",178.907
"2020-02-03/10:55:22",175.428
"2020-02-03/10:55:29",175.273
"2020-02-03/10:55:36",173.864
"2020-02-03/10:55:43",190.620
"2020-02-03/10:55:50",193.392
"2020-02-03/10:55:57",188.347
"2020-02-03/10:56:04",196.915
"2020-02-03/10:56:11",196.391
"2020-02-03/10:56:18",191.602
"2020-02-03/10:56:25",177.076
"2020-02-03/10:56:32",193.672
"2020-02-03/10:56:39",193.024
"2020-02-03/10:56:46",176.742
"2020-02-03/10:56:53",195.931
"2020-02-03/10:57:00",189.969
"2020-02-03/10:57:07",195.627
"2020-02-03/10:57:14",189.068
"2020-02-03/10:57:21",194.983
"2020-02-03/10:57:28",192.253
"2020-02-03/10:57:35",211.197
"2020-02-03/10:57:42",188.861
"2020-02-03/10:57:49",196.390
"2020-02-03/10:57:56",195.256
"2020-02-03/10:58:03",195.485
"2020-02-03/10:58:10",175.882
"2020-02-03/10:58:17",178.114
"2020-02-03/10:58:24",178.363
"2020-02-03/10:58:31",176.018
"2020-02-03/10:58:38",176.401
"2020-02-03/10:58:45",159.909
"2020-02-03/10:58:52",177.246
"2020-02-03/10:58:59",189.503
"2020-02-03/10:59:06",187.833
"2020-02-03/10:59:13",177.954
"2020-02-03/10:59:20",178.481
"2020-02-03/10:59:27",178.629
"2020-02-03/10:59:34",175.757
"2020-02-03/10:59:41",176.370
"2020-02-03/10:59:48",193.971
"2020-02-03/10:59:55",210.373
"2020-02-03/11:00:02",174.823
"2020-02-03/11:00:09",190.010
"2020-02-03/11:00:16",191.280
"2020-02-03/11:00:23",177.018
"2020-02-03/11:00:30",177.454
"2020-02-03/11:00:37",175.328
"2020-02-03/11:00:44",177.578
"2020-02-03/11:00:51",193.666
"2020-02-03/11:00:58",175.936
"2020-02-03/11:01:05",175.782
"2020-02-03/11:01:12",179.079
"2020-02-03/11:01:19",176.990
"2020-02-03/11:01:26",177.729
"2020-02-03/11:01:33",189.321
"2020-02-03/11:01:40",195.100
"2020-02-03/11:01:47",173.104
"2020-02-03/11:01:54",193.799
"2020-02-03/11:02:01",188.967
"2020-02-03/11:02:08",174.066
"2020-02-03/11:02:15",174.891
"2020-02-03/11:02:22",191.219
"2020-02-03/11:02:29",191.654
"2020-02-03/11:02:36",197.978
"2020-02-03/11:02:43",191.771
"2020-02-03/11:02:50",193.832
"2020-02-03/11:02:57",176.699
"2020-02-03/11:03:04",192.511
"2020-02-03/11:03:11",177.324
"2020-02-03/11:03:18",190.912
"2020-02-03/11:03:25",190.151
"2020-02-03/11:03:32",193.157
"2020-02-03/11:03:39",178.906
"2020-02-03/11:03:46",176.708
"2020-02-03/11:03:53",177.529
"2020-02-03/11:04:00",190.298
"2020-02-03/11:04:07",176.960
"2020-02-03/11:04:14",195.574
"2020-02-03/11:04:21",174.549
"2020-02-03/11:04:28",174.160
"2020-02-03/11:04:35",175.498
"2020-02-03/11:04:42",177.311
"2020-02-03/11:04:49",195.963
"2020-02-03/11:04:56",187.075
"2020-02-03/11:05:03",170.269
"2020-02-03/11:05:10",174.716
"2020-02-03/11:05:17",193.239
"2020-02-03/11:05:24",174.742
"2020-02-03/11:05:31",180.734
"2020-02-03/11:05:38",188.752
"2020-02-03/11:05:45",172.479
"2020-02-03/11:05:52",177.652
"2020-02-03/11:05:59",175.399
"2020-02-03/11:06:06",177.902
"2020-02-03/11:06:13",168.338
"2020-02-03/11:06:20",177.279
"2020-02-03/11:06:27",175.112
"2020-02-03/11:06:33",194.450
"2020-02-03/11:06:40",191.964
"2020-02-03/11:06:47",172.359
"2020-02-03/11:06:54",191.792
"2020-02-03/11:07:01",174.574
"2020-02-03/11:07:08",175.382
"2020-02-03/11:07:15",173.684
"2020-02-03/11:07:22",192.329
"2020-02-03/11:07:29",192.607
"2020-02-03/11:07:36",189.191
"2020-02-03/11:07:43",173.032
"2020-02-03/11:07:50",177.625
"2020-02-03/11:07:57",192.447
"2020-02-03/11:08:04",175.135
"2020-02-03/11:08:11",175.120
"2020-02-03/11:08:18",192.184
"2020-02-03/11:08:25",172.379
"2020-02-03/11:08:32",175.846
"2020-02-03/11:08:39",174.216
"2020-02-03/11:08:46",176.805
"2020-02-03/11:08:53",161.527
"2020-02-03/11:09:00",176.317
"2020-02-03/11:09:07",190.298
"2020-02-03/11:09:14",192.470
"2020-02-03/11:09:21",175.788
"2020-02-03/11:09:28",173.317
"2020-02-03/11:09:35",172.122
"2020-02-03/11:09:42",170.208
"2020-02-03/11:09:49",192.832
"2020-02-03/11:09:56",214.790
"2020-02-03/11:10:03",188.508
"2020-02-03/11:10:10",174.497
"2020-02-03/11:10:17",176.867
"2020-02-03/11:10:24",177.785
"2020-02-03/11:10:31",193.260
"2020-02-03/11:10:38",173.734
"2020-02-03/11:10:45",212.777
"2020-02-03/11:10:52",212.815
"2020-02-03/11:10:59",188.445
"2020-02-03/11:11:06",172.730
"2020-02-03/11:11:13",192.908
"2020-02-03/11:11:20",177.502
"2020-02-03/11:11:27",189.244
"2020-02-03/11:11:34",214.753
"2020-02-03/11:11:41",188.362
"2020-02-03/11:11:48",177.695
"2020-02-03/11:11:55",174.449
"2020-02-03/11:12:02",195.009
"2020-02-03/11:12:09",174.664
"2020-02-03/11:12:16",190.508
"2020-02-03/11:12:23",188.639
"2020-02-03/11:12:30",159.939
"2020-02-03/11:12:37",173.856
"2020-02-03/11:12:44",169.671
"2020-02-03/11:12:51",173.705
"2020-02-03/11:12:58",176.432
"2020-02-03/11:13:05",175.831
"2020-02-03/11:13:12",177.689
"2020-02-03/11:13:19",160.083
"2020-02-03/11:13:26",169.729
"2020-02-03/11:13:33",193.000
"2020-02-03/11:13:40",175.388
"2020-02-03/11:13:47",176.371
"2020-02-03/11:13:54",175.499
"2020-02-03/11:14:01",175.205
"2020-02-03/11:14:08",175.753
"2020-02-03/11:14:15",176.721
"2020-02-03/11:14:22",177.858
"2020-02-03/11:14:29",172.970
"2020-02-03/11:14:36",177.788
"2020-02-03/11:14:43",194.580
"2020-02-03/11:14:50",180.512
"2020-02-03/11:14:57",178.784
"2020-02-03/11:15:04",194.228
"2020-02-03/11:15:11",195.468
"2020-02-03/11:15:18",171.823
"2020-02-03/11:15:25",189.814
"2020-02-03/11:15:32",176.300
"2020-02-03/11:15:39",190.649
"2020-02-03/11:15:46",191.171
"2020-02-03/11:15:53",192.445
"2020-02-03/11:16:00",195.357
"2020-02-03/11:16:07",192.106
"2020-02-03/11:16:14",191.166
"2020-02-03/11:16:21",175.355
"2020-02-03/11:16:28",190.150
"2020-02-03/11:16:35",180.295
"2020-02-03/11:16:42",175.996
"2020-02-03/11:16:49",191.940
"2020-02-03/11:16:56",187.342
"2020-02-03/11:17:03",195.378
"2020-02-03/11:17:10",194.486
"2020-02-03/11:17:17",174.418
"2020-02-03/11:17:24",195.960
"2020-02-03/11:17:31",193.370
"2020-02-03/11:17:38",176.660
"2020-02-03/11:17:45",174.968
"2020-02-03/11:17:52",179.441
"2020-02-03/11:17:59",171.486
"2020-02-03/11:18:06",174.984
"2020-02-03/11:18:13",170.898
"2020-02-03/11:18:20",174.137
"2020-02-03/11:18:27",174.793
"2020-02-03/11:18:34",176.946
"2020-02-03/11:18:41",173.014
"2020-02-03/11:18:47",176.429
"2020-02-03/11:18:54",176.806
"2020-02-03/11:19:01",174.292
"2020-02-03/11:19:08",173.041
"2020-02-03/11:19:15",176.849
"2020-02-03/11:19:22",190.726
"2020-02-03/11:19:29",172.501
"2020-02-03/11:19:36",193.803
"2020-02-03/11:19:43",172.343
"2020-02-03/11:19:50",174.145
"2020-02-03/11:19:57",180.610
"2020-02-03/11:20:04",180.272
"2020-02-03/11:20:11",180.140
"2020-02-03/11:20:18",194.819
"2020-02-03/11:20:25",176.479
"2020-02-03/11:20:32",178.716
"2020-02-03/11:20:39",178.100
"2020-02-03/11:20:46",174.513
"2020-02-03/11:20:53",176.545
"2020-02-03/11:21:00",174.716
"2020-02-03/11:21:07",191.627
"2020-02-03/11:21:14",174.990
"2020-02-03/11:21:21",173.394
"2020-02-03/11:21:28",178.949
"2020-02-03/11:21:35",174.751
"2020-02-03/11:21:42",174.415
"2020-02-03/11:21:49",177.174
"2020-02-03/11:21:56",195.325
"2020-02-03/11:22:03",189.483
"2020-02-03/11:22:10",177.573
"2020-02-03/11:22:17",189.755
"2020-02-03/11:22:24",176.152
"2020-02-03/11:22:31",176.409
"2020-02-03/11:22:38",177.567
"2020-02-03/11:22:45",174.208
"2020-02-03/11:22:52",173.647
"2020-02-03/11:22:59",191.986
"2020-02-03/11:23:06",191.683
"2020-02-03/11:23:13",172.717
"2020-02-03/11:23:20",173.845
"2020-02-03/11:23:27",173.363
"2020-02-03/11:23:34",177.229
"2020-02-03/11:23:41",173.333
"2020-02-03/11:23:48",175.227
"2020-02-03/11:23:55",174.906
"2020-02-03/11:24:02",174.072
"2020-02-03/11:24:09",171.686
"2020-02-03/11:24:16",191.988
"2020-02-03/11:24:23",176.683
"2020-02-03/11:24:30",189.836
"2020-02-03/11:24:37",173.303
"2020-02-03/11:24:44",190.850
"2020-02-03/11:24:51",192.450
"2020-02-03/11:24:58",194.753
"2020-02-03/11:25:05",193.877
"2020-02-03/11:25:12",196.408
"2020-02-03/11:25:19",193.401
"2020-02-03/11:25:26",176.195
"2020-02-03/11:25:33",189.140
"2020-02-03/11:25:40",179.345
"2020-02-03/11:25:47",179.096
"2020-02-03/11:25:54",192.977
"2020-02-03/11:26:01",176.688
"2020-02-03/11:26:08",192.933
"2020-02-03/11:26:15",172.615
"2020-02-03/11:26:22",193.891
"2020-02-03/11:26:29",192.358
"2020-02-03/11:26:36",188.953
"2020-02-03/11:26:43",195.821
"2020-02-03/11:26:50",190.462
"2020-02-03/11:26:57",200.104
"2020-02-03/11:27:04",188.913
"2020-02-03/11:27:11",194.316
"2020-02-03/11:27:18",191.263
"2020-02-03/11:27:25",193.928
"2020-02-03/11:27:32",190.822
"2020-02-03/11:27:39",192.554
"2020-02-03/11:27:46",196.637
"2020-02-03/11:27:53",191.362
"2020-02-03/11:28:00",190.192
"2020-02-03/11:28:07",189.713
"2020-02-03/11:28:14",197.205
"2020-02-03/11:28:21",194.424
"2020-02-03/11:28:28",194.461
"2020-02-03/11:28:35",197.371
"2020-02-03/11:28:42",190.969
"2020-02-03/11:28:49",190.972
"2020-02-03/11:28:56",194.661
"2020-02-03/11:29:03",196.585
"2020-02-03/11:29:10",192.078
"2020-02-03/11:29:17",197.654
"2020-02-03/11:29:24",189.862
"2020-02-03/11:29:31",197.065
"2020-02-03/11:29:38",191.146
"2020-02-03/11:29:45",192.499
"2020-02-03/11:29:52",173.378
"2020-02-03/11:29:59",188.969
"2020-02-03/11:30:06",192.142
"2020-02-03/11:30:13",194.317
"2020-02-03/11:30:20",195.291
"2020-02-03/11:30:27",193.316
"2020-02-03/11:30:34",210.594
"2020-02-03/11:30:41",173.753
"2020-02-03/11:30:48",188.993
"2020-02-03/11:30:55",172.432
"2020-02-03/11:31:02",197.065
"2020-02-03/11:31:08",193.535
"2020-02-03/11:31:15",192.906
"2020-02-03/11:31:22",175.075
"2020-02-03/11:31:29",176.345
"2020-02-03/11:31:36",190.849
"2020-02-03/11:31:43",191.306
"2020-02-03/11:31:50",177.572
"2020-02-03/11:31:57",197.104
"2020-02-03/11:32:04",198.509
"2020-02-03/11:32:11",194.384
"2020-02-03/11:32:18",192.476
"2020-02-03/11:32:25",212.308
