Time,N_QTN
"2020-06-15/09:46:49",114.458
"2020-06-15/09:46:56",111.412
"2020-06-15/09:47:03",112.072
"2020-06-15/09:47:10",110.656
"2020-06-15/09:47:17",112.171
"2020-06-15/09:47:24",112.731
"2020-06-15/09:47:31",113.623
"2020-06-15/09:47:38",111.592
"2020-06-15/09:47:45",113.218
"2020-06-15/09:47:52",110.364
"2020-06-15/09:47:59",101.346
"2020-06-15/09:48:06",111.036
"2020-06-15/09:48:13",113.019
"2020-06-15/09:48:20",112.653
"2020-06-15/09:48:27",113.310
"2020-06-15/09:48:34",111.332
"2020-06-15/09:48:41",112.289
"2020-06-15/09:48:48",116.216
"2020-06-15/09:48:55",112.448
"2020-06-15/09:49:02",122.463
"2020-06-15/09:49:09",111.310
"2020-06-15/09:49:16",110.925
"2020-06-15/09:49:23",113.455
"2020-06-15/09:49:30",123.392
"2020-06-15/09:49:37",122.806
"2020-06-15/09:49:44",115.340
"2020-06-15/09:49:51",112.944
"2020-06-15/09:49:58",113.643
"2020-06-15/09:50:05",114.482
"2020-06-15/09:50:12",113.927
"2020-06-15/09:50:19",111.934
"2020-06-15/09:50:26",111.318
"2020-06-15/09:50:33",112.868
"2020-06-15/09:50:40",109.581
"2020-06-15/09:50:47",112.306
"2020-06-15/09:50:54",110.393
"2020-06-15/09:51:01",115.267
"2020-06-15/09:51:08",114.013
"2020-06-15/09:51:15",109.106
"2020-06-15/09:51:22",110.020
"2020-06-15/09:51:29",122.510
"2020-06-15/09:51:36",111.963
"2020-06-15/09:51:43",111.751
"2020-06-15/09:51:50",109.787
"2020-06-15/09:51:57",116.319
"2020-06-15/09:52:04",100.357
"2020-06-15/09:52:11",101.481
"2020-06-15/09:52:18",109.263
"2020-06-15/09:52:25",126.853
"2020-06-15/09:52:32",110.174
"2020-06-15/09:52:39",109.365
"2020-06-15/09:52:46",112.520
"2020-06-15/09:52:53",111.212
"2020-06-15/09:53:00",111.443
"2020-06-15/09:53:07",110.765
"2020-06-15/09:53:14",112.900
"2020-06-15/09:53:21",112.072
"2020-06-15/09:53:28",111.817
"2020-06-15/09:53:35",112.095
"2020-06-15/09:53:42",111.075
"2020-06-15/09:53:49",110.798
"2020-06-15/09:53:56",112.847
"2020-06-15/09:54:03",110.598
"2020-06-15/09:54:10",111.028
"2020-06-15/09:54:17",108.722
"2020-06-15/09:54:24",108.272
"2020-06-15/09:54:31",115.146
"2020-06-15/09:54:38",112.309
"2020-06-15/09:54:45",112.043
"2020-06-15/09:54:52",112.015
"2020-06-15/09:54:59",112.279
"2020-06-15/09:55:06",110.854
"2020-06-15/09:55:13",110.131
"2020-06-15/09:55:20",112.782
"2020-06-15/09:55:27",111.947
"2020-06-15/09:55:34",111.378
"2020-06-15/09:55:41",111.744
"2020-06-15/09:55:48",113.280
"2020-06-15/09:55:55",111.195
"2020-06-15/09:56:02",138.308
"2020-06-15/09:56:08",112.290
"2020-06-15/09:56:15",114.000
"2020-06-15/09:56:22",110.668
"2020-06-15/09:56:29",123.324
"2020-06-15/09:56:36",112.813
"2020-06-15/09:56:43",111.690
"2020-06-15/09:56:50",112.610
"2020-06-15/09:56:57",112.320
"2020-06-15/09:57:04",99.3790
"2020-06-15/09:57:11",111.439
"2020-06-15/09:57:18",111.268
"2020-06-15/09:57:25",111.420
"2020-06-15/09:57:32",122.350
"2020-06-15/09:57:39",112.498
"2020-06-15/09:57:46",112.301
"2020-06-15/09:57:53",109.704
"2020-06-15/09:58:00",112.464
"2020-06-15/09:58:07",109.766
"2020-06-15/09:58:14",111.939
"2020-06-15/09:58:21",109.812
"2020-06-15/09:58:28",111.301
"2020-06-15/09:58:35",113.016
"2020-06-15/09:58:42",114.355
"2020-06-15/09:58:49",111.786
"2020-06-15/09:58:56",102.418
"2020-06-15/09:59:03",108.873
"2020-06-15/09:59:10",113.053
"2020-06-15/09:59:17",110.574
"2020-06-15/09:59:24",108.586
"2020-06-15/09:59:31",111.300
"2020-06-15/09:59:38",111.049
"2020-06-15/09:59:45",127.190
"2020-06-15/09:59:52",111.894
"2020-06-15/09:59:59",122.676
"2020-06-15/10:00:06",99.9287
"2020-06-15/10:00:13",109.742
"2020-06-15/10:00:20",109.799
"2020-06-15/10:00:27",122.208
"2020-06-15/10:00:34",111.148
"2020-06-15/10:00:41",111.615
"2020-06-15/10:00:48",124.762
"2020-06-15/10:00:55",109.927
"2020-06-15/10:01:02",108.884
"2020-06-15/10:01:09",99.9201
"2020-06-15/10:01:16",111.653
"2020-06-15/10:01:23",107.412
"2020-06-15/10:01:30",110.550
"2020-06-15/10:01:37",108.644
"2020-06-15/10:01:44",101.146
"2020-06-15/10:01:51",112.805
"2020-06-15/10:01:58",112.862
"2020-06-15/10:02:05",99.6753
"2020-06-15/10:02:12",114.644
"2020-06-15/10:02:19",113.220
"2020-06-15/10:02:26",109.395
"2020-06-15/10:02:33",112.221
"2020-06-15/10:02:40",111.024
"2020-06-15/10:02:47",112.957
"2020-06-15/10:02:54",109.934
"2020-06-15/10:03:01",115.119
"2020-06-15/10:03:08",113.702
"2020-06-15/10:03:15",113.241
"2020-06-15/10:03:22",111.997
"2020-06-15/10:03:29",110.752
"2020-06-15/10:03:36",109.445
"2020-06-15/10:03:43",109.905
"2020-06-15/10:03:50",112.567
"2020-06-15/10:03:57",109.655
"2020-06-15/10:04:04",111.292
"2020-06-15/10:04:11",110.782
"2020-06-15/10:04:18",114.132
"2020-06-15/10:04:25",113.453
"2020-06-15/10:04:32",109.498
"2020-06-15/10:04:39",111.357
"2020-06-15/10:04:46",113.548
"2020-06-15/10:04:53",110.876
"2020-06-15/10:05:00",111.606
"2020-06-15/10:05:07",110.766
"2020-06-15/10:05:14",124.923
"2020-06-15/10:05:21",111.204
"2020-06-15/10:05:28",109.141
"2020-06-15/10:05:35",109.916
"2020-06-15/10:05:42",113.137
"2020-06-15/10:05:49",112.594
"2020-06-15/10:05:56",114.500
"2020-06-15/10:06:03",111.898
"2020-06-15/10:06:10",112.588
"2020-06-15/10:06:17",113.382
"2020-06-15/10:06:24",100.123
"2020-06-15/10:06:31",112.026
"2020-06-15/10:06:38",109.573
"2020-06-15/10:06:45",111.216
"2020-06-15/10:06:52",114.767
"2020-06-15/10:06:59",111.855
"2020-06-15/10:07:06",113.089
"2020-06-15/10:07:13",110.352
"2020-06-15/10:07:20",112.855
"2020-06-15/10:07:27",111.569
"2020-06-15/10:07:34",111.941
"2020-06-15/10:07:41",111.706
"2020-06-15/10:07:48",109.068
"2020-06-15/10:07:55",111.522
"2020-06-15/10:08:02",110.953
"2020-06-15/10:08:09",110.748
"2020-06-15/10:08:16",109.186
"2020-06-15/10:08:22",112.450
"2020-06-15/10:08:29",110.216
"2020-06-15/10:08:36",111.846
"2020-06-15/10:08:43",100.120
"2020-06-15/10:08:50",109.974
"2020-06-15/10:08:57",109.017
"2020-06-15/10:09:04",100.794
"2020-06-15/10:09:11",107.821
"2020-06-15/10:09:18",111.974
"2020-06-15/10:09:25",112.106
"2020-06-15/10:09:32",99.3509
"2020-06-15/10:09:39",110.025
"2020-06-15/10:09:46",109.778
"2020-06-15/10:09:53",113.654
"2020-06-15/10:10:00",112.892
"2020-06-15/10:10:07",111.619
"2020-06-15/10:10:14",111.758
"2020-06-15/10:10:21",112.115
"2020-06-15/10:10:28",112.225
"2020-06-15/10:10:35",109.858
"2020-06-15/10:10:42",113.489
"2020-06-15/10:10:49",99.8679
"2020-06-15/10:10:56",111.405
"2020-06-15/10:11:03",98.3820
"2020-06-15/10:11:10",108.897
"2020-06-15/10:11:17",101.465
"2020-06-15/10:11:24",110.042
"2020-06-15/10:11:31",112.135
"2020-06-15/10:11:38",113.270
"2020-06-15/10:11:45",111.240
"2020-06-15/10:11:52",110.712
"2020-06-15/10:11:59",108.152
"2020-06-15/10:12:06",99.8092
"2020-06-15/10:12:13",107.882
"2020-06-15/10:12:20",111.409
"2020-06-15/10:12:27",101.663
"2020-06-15/10:12:34",112.658
"2020-06-15/10:12:41",112.603
"2020-06-15/10:12:48",101.664
"2020-06-15/10:12:55",109.689
"2020-06-15/10:13:02",109.318
"2020-06-15/10:13:09",107.313
"2020-06-15/10:13:16",111.430
"2020-06-15/10:13:23",108.660
"2020-06-15/10:13:30",111.076
"2020-06-15/10:13:37",101.835
"2020-06-15/10:13:44",109.012
"2020-06-15/10:13:51",108.717
"2020-06-15/10:13:58",113.167
"2020-06-15/10:14:05",109.334
"2020-06-15/10:14:12",110.100
"2020-06-15/10:14:19",112.269
"2020-06-15/10:14:26",112.633
"2020-06-15/10:14:33",110.764
"2020-06-15/10:14:40",111.623
"2020-06-15/10:14:47",111.758
"2020-06-15/10:14:54",112.421
"2020-06-15/10:15:01",111.356
"2020-06-15/10:15:08",107.624
"2020-06-15/10:15:15",110.653
"2020-06-15/10:15:22",111.949
"2020-06-15/10:15:29",112.889
"2020-06-15/10:15:36",110.768
"2020-06-15/10:15:43",109.895
"2020-06-15/10:15:50",109.935
"2020-06-15/10:15:57",112.129
"2020-06-15/10:16:04",111.338
"2020-06-15/10:16:11",113.782
"2020-06-15/10:16:18",112.992
"2020-06-15/10:16:25",109.236
"2020-06-15/10:16:32",111.436
"2020-06-15/10:16:39",109.114
"2020-06-15/10:16:46",124.208
"2020-06-15/10:16:53",113.713
"2020-06-15/10:17:00",110.816
"2020-06-15/10:17:07",109.424
"2020-06-15/10:17:14",112.200
"2020-06-15/10:17:21",113.141
"2020-06-15/10:17:28",122.540
"2020-06-15/10:17:35",110.702
"2020-06-15/10:17:42",113.561
"2020-06-15/10:17:49",110.957
"2020-06-15/10:17:56",111.311
"2020-06-15/10:18:03",109.456
"2020-06-15/10:18:10",111.864
"2020-06-15/10:18:17",125.171
"2020-06-15/10:18:24",109.533
"2020-06-15/10:18:31",107.438
"2020-06-15/10:18:38",126.664
"2020-06-15/10:18:45",108.465
"2020-06-15/10:18:52",101.565
"2020-06-15/10:18:59",101.692
"2020-06-15/10:19:06",110.807
"2020-06-15/10:19:13",100.365
"2020-06-15/10:19:20",113.157
"2020-06-15/10:19:27",109.448
"2020-06-15/10:19:34",101.281
"2020-06-15/10:19:41",107.432
"2020-06-15/10:19:48",100.295
"2020-06-15/10:19:55",99.7546
"2020-06-15/10:20:02",106.959
"2020-06-15/10:20:09",100.879
"2020-06-15/10:20:16",111.516
"2020-06-15/10:20:23",109.400
"2020-06-15/10:20:30",100.097
"2020-06-15/10:20:37",111.437
"2020-06-15/10:20:43",113.541
"2020-06-15/10:20:50",107.611
"2020-06-15/10:20:57",99.5239
"2020-06-15/10:21:04",109.651
"2020-06-15/10:21:11",121.909
"2020-06-15/10:21:18",109.460
"2020-06-15/10:21:25",110.931
"2020-06-15/10:21:32",113.087
"2020-06-15/10:21:39",111.449
"2020-06-15/10:21:46",108.945
"2020-06-15/10:21:53",100.280
"2020-06-15/10:22:00",113.243
"2020-06-15/10:22:07",100.213
"2020-06-15/10:22:14",99.9287
"2020-06-15/10:22:21",110.866
"2020-06-15/10:22:28",109.831
"2020-06-15/10:22:35",111.781
"2020-06-15/10:22:42",109.709
"2020-06-15/10:22:49",114.237
"2020-06-15/10:22:56",111.315
"2020-06-15/10:23:03",109.894
"2020-06-15/10:23:10",98.4370
"2020-06-15/10:23:17",111.038
"2020-06-15/10:23:24",101.335
"2020-06-15/10:23:31",109.074
"2020-06-15/10:23:38",110.525
"2020-06-15/10:23:45",110.527
"2020-06-15/10:23:52",108.709
"2020-06-15/10:23:59",111.249
"2020-06-15/10:24:06",110.088
"2020-06-15/10:24:13",102.168
"2020-06-15/10:24:20",109.534
"2020-06-15/10:24:27",111.261
"2020-06-15/10:24:34",113.378
"2020-06-15/10:24:41",109.616
"2020-06-15/10:24:48",112.180
"2020-06-15/10:24:55",125.313
"2020-06-15/10:25:02",109.309
"2020-06-15/10:25:09",112.771
"2020-06-15/10:25:16",111.207
"2020-06-15/10:25:23",112.733
"2020-06-15/10:25:30",111.775
"2020-06-15/10:25:37",112.580
"2020-06-15/10:25:44",109.947
"2020-06-15/10:25:51",112.941
"2020-06-15/10:25:58",113.304
"2020-06-15/10:26:05",98.2667
"2020-06-15/10:26:12",109.941
"2020-06-15/10:26:19",112.185
"2020-06-15/10:26:26",119.922
"2020-06-15/10:26:33",109.227
"2020-06-15/10:26:40",113.872
"2020-06-15/10:26:47",111.342
"2020-06-15/10:26:54",112.870
"2020-06-15/10:27:01",112.043
"2020-06-15/10:27:08",110.226
"2020-06-15/10:27:15",112.241
"2020-06-15/10:27:22",110.172
"2020-06-15/10:27:29",99.7512
"2020-06-15/10:27:36",112.612
"2020-06-15/10:27:43",110.454
"2020-06-15/10:27:50",102.425
"2020-06-15/10:27:57",109.891
"2020-06-15/10:28:04",113.069
"2020-06-15/10:28:11",102.322
"2020-06-15/10:28:18",110.941
"2020-06-15/10:28:25",111.567
"2020-06-15/10:28:32",109.561
"2020-06-15/10:28:39",124.542
"2020-06-15/10:28:46",107.379
"2020-06-15/10:28:53",109.724
"2020-06-15/10:29:00",111.565
"2020-06-15/10:29:07",110.599
"2020-06-15/10:29:14",109.523
"2020-06-15/10:29:21",112.012
"2020-06-15/10:29:28",114.437
"2020-06-15/10:29:35",111.996
"2020-06-15/10:29:42",110.920
"2020-06-15/10:29:49",114.751
"2020-06-15/10:29:56",111.938
"2020-06-15/10:30:03",115.013
"2020-06-15/10:30:10",112.863
"2020-06-15/10:30:17",112.421
"2020-06-15/10:30:24",112.386
"2020-06-15/10:30:31",111.152
"2020-06-15/10:30:38",112.609
"2020-06-15/10:30:45",112.160
"2020-06-15/10:30:52",110.786
"2020-06-15/10:30:59",110.644
"2020-06-15/10:31:06",110.373
"2020-06-15/10:31:13",111.355
"2020-06-15/10:31:20",113.353
"2020-06-15/10:31:27",114.753
"2020-06-15/10:31:34",109.330
"2020-06-15/10:31:41",110.545
"2020-06-15/10:31:48",114.272
"2020-06-15/10:31:55",122.753
"2020-06-15/10:32:02",111.641
"2020-06-15/10:32:09",111.729
"2020-06-15/10:32:16",112.801
"2020-06-15/10:32:23",109.800
"2020-06-15/10:32:30",114.311
"2020-06-15/10:32:37",110.851
"2020-06-15/10:32:44",113.873
"2020-06-15/10:32:51",111.494
"2020-06-15/10:32:57",110.091
"2020-06-15/10:33:04",112.747
"2020-06-15/10:33:11",111.552
"2020-06-15/10:33:18",109.087
"2020-06-15/10:33:25",111.358
"2020-06-15/10:33:32",111.890
"2020-06-15/10:33:39",113.097
"2020-06-15/10:33:46",110.035
"2020-06-15/10:33:53",113.082
"2020-06-15/10:34:00",124.363
"2020-06-15/10:34:07",112.282
"2020-06-15/10:34:14",111.115
"2020-06-15/10:34:21",109.852
"2020-06-15/10:34:28",112.389
"2020-06-15/10:34:35",111.699
"2020-06-15/10:34:42",113.001
"2020-06-15/10:34:49",109.654
"2020-06-15/10:34:56",114.568
"2020-06-15/10:35:03",111.571
"2020-06-15/10:35:10",111.933
"2020-06-15/10:35:17",100.502
"2020-06-15/10:35:24",112.183
"2020-06-15/10:35:31",113.206
"2020-06-15/10:35:38",112.262
"2020-06-15/10:35:45",112.611
"2020-06-15/10:35:52",112.233
"2020-06-15/10:35:59",111.461
"2020-06-15/10:36:06",109.975
"2020-06-15/10:36:13",122.555
"2020-06-15/10:36:20",112.957
"2020-06-15/10:36:27",111.660
"2020-06-15/10:36:34",111.469
"2020-06-15/10:36:41",110.095
"2020-06-15/10:36:48",112.601
"2020-06-15/10:36:55",111.253
"2020-06-15/10:37:02",110.280
"2020-06-15/10:37:09",112.798
"2020-06-15/10:37:16",110.653
"2020-06-15/10:37:23",111.382
"2020-06-15/10:37:30",112.051
"2020-06-15/10:37:37",112.589
"2020-06-15/10:37:44",109.888
"2020-06-15/10:37:51",109.921
"2020-06-15/10:37:58",111.079
"2020-06-15/10:38:05",127.113
"2020-06-15/10:38:12",110.428
"2020-06-15/10:38:19",113.248
"2020-06-15/10:38:26",113.477
"2020-06-15/10:38:33",123.920
"2020-06-15/10:38:40",109.914
"2020-06-15/10:38:47",111.693
"2020-06-15/10:38:54",113.118
"2020-06-15/10:39:01",113.149
"2020-06-15/10:39:08",110.794
"2020-06-15/10:39:15",112.694
"2020-06-15/10:39:22",113.481
"2020-06-15/10:39:29",112.889
"2020-06-15/10:39:36",112.854
"2020-06-15/10:39:43",125.406
"2020-06-15/10:39:50",111.456
"2020-06-15/10:39:57",113.359
"2020-06-15/10:40:04",111.824
"2020-06-15/10:40:11",113.267
"2020-06-15/10:40:18",112.557
"2020-06-15/10:40:25",112.403
"2020-06-15/10:40:32",112.048
"2020-06-15/10:40:39",108.295
"2020-06-15/10:40:46",110.688
"2020-06-15/10:40:53",114.863
"2020-06-15/10:41:00",123.399
"2020-06-15/10:41:07",110.629
"2020-06-15/10:41:14",99.6710
"2020-06-15/10:41:21",110.635
"2020-06-15/10:41:28",111.677
"2020-06-15/10:41:35",113.847
"2020-06-15/10:41:42",110.886
"2020-06-15/10:41:49",110.122
"2020-06-15/10:41:56",110.929
"2020-06-15/10:42:03",112.178
"2020-06-15/10:42:10",112.065
"2020-06-15/10:42:17",110.694
"2020-06-15/10:42:24",114.868
"2020-06-15/10:42:31",110.913
"2020-06-15/10:42:38",111.558
"2020-06-15/10:42:45",111.525
"2020-06-15/10:42:52",111.883
"2020-06-15/10:42:59",110.994
"2020-06-15/10:43:06",114.320
"2020-06-15/10:43:13",113.038
"2020-06-15/10:43:20",112.029
"2020-06-15/10:43:27",109.622
"2020-06-15/10:43:34",112.217
"2020-06-15/10:43:41",111.470
"2020-06-15/10:43:48",111.731
"2020-06-15/10:43:55",110.360
"2020-06-15/10:44:02",112.915
"2020-06-15/10:44:09",109.415
"2020-06-15/10:44:16",114.673
"2020-06-15/10:44:23",111.294
"2020-06-15/10:44:30",111.838
"2020-06-15/10:44:37",114.103
"2020-06-15/10:44:44",112.285
"2020-06-15/10:44:51",112.379
"2020-06-15/10:44:58",113.036
"2020-06-15/10:45:05",114.900
"2020-06-15/10:45:12",111.150
"2020-06-15/10:45:18",110.976
"2020-06-15/10:45:25",108.873
"2020-06-15/10:45:32",111.807
"2020-06-15/10:45:39",111.139
"2020-06-15/10:45:46",111.790
"2020-06-15/10:45:53",111.184
"2020-06-15/10:46:00",113.641
"2020-06-15/10:46:07",110.217
"2020-06-15/10:46:14",101.338
"2020-06-15/10:46:21",111.900
"2020-06-15/10:46:28",115.785
"2020-06-15/10:46:35",112.103
"2020-06-15/10:46:42",113.114
"2020-06-15/10:46:49",109.229
"2020-06-15/10:46:56",111.473
"2020-06-15/10:47:03",110.326
"2020-06-15/10:47:10",98.4205
"2020-06-15/10:47:17",120.324
"2020-06-15/10:47:24",113.128
"2020-06-15/10:47:31",111.005
"2020-06-15/10:47:38",113.557
"2020-06-15/10:47:45",110.886
"2020-06-15/10:47:52",111.406
"2020-06-15/10:47:59",110.321
"2020-06-15/10:48:06",110.782
"2020-06-15/10:48:13",111.789
"2020-06-15/10:48:20",113.162
"2020-06-15/10:48:27",109.472
"2020-06-15/10:48:34",110.903
"2020-06-15/10:48:41",111.989
"2020-06-15/10:48:48",111.085
"2020-06-15/10:48:55",111.036
"2020-06-15/10:49:02",110.273
"2020-06-15/10:49:09",113.512
"2020-06-15/10:49:16",108.099
"2020-06-15/10:49:23",110.486
"2020-06-15/10:49:30",108.686
"2020-06-15/10:49:37",112.071
"2020-06-15/10:49:44",108.377
"2020-06-15/10:49:51",114.581
"2020-06-15/10:49:58",112.049
"2020-06-15/10:50:05",107.847
"2020-06-15/10:50:12",110.186
"2020-06-15/10:50:19",114.732
"2020-06-15/10:50:26",100.903
"2020-06-15/10:50:33",113.126
"2020-06-15/10:50:40",112.756
"2020-06-15/10:50:47",122.817
"2020-06-15/10:50:54",110.481
"2020-06-15/10:51:01",112.768
"2020-06-15/10:51:08",107.958
"2020-06-15/10:51:15",113.023
"2020-06-15/10:51:22",111.321
"2020-06-15/10:51:29",111.066
"2020-06-15/10:51:36",111.027
"2020-06-15/10:51:43",122.214
"2020-06-15/10:51:50",110.200
"2020-06-15/10:51:57",112.664
"2020-06-15/10:52:04",108.648
"2020-06-15/10:52:11",121.524
"2020-06-15/10:52:18",109.893
"2020-06-15/10:52:25",112.156
"2020-06-15/10:52:32",112.705
"2020-06-15/10:52:39",108.929
"2020-06-15/10:52:46",111.558
"2020-06-15/10:52:53",110.682
"2020-06-15/10:53:00",114.447
"2020-06-15/10:53:07",121.246
"2020-06-15/10:53:14",113.540
"2020-06-15/10:53:21",111.438
"2020-06-15/10:53:28",112.935
"2020-06-15/10:53:35",111.247
"2020-06-15/10:53:42",110.597
"2020-06-15/10:53:49",99.9887
"2020-06-15/10:53:56",112.137
"2020-06-15/10:54:03",108.770
"2020-06-15/10:54:10",111.161
"2020-06-15/10:54:17",124.313
"2020-06-15/10:54:24",112.510
"2020-06-15/10:54:31",112.385
"2020-06-15/10:54:38",113.379
"2020-06-15/10:54:45",113.491
"2020-06-15/10:54:52",109.521
"2020-06-15/10:54:59",108.961
"2020-06-15/10:55:06",110.920
"2020-06-15/10:55:13",114.017
"2020-06-15/10:55:20",109.927
"2020-06-15/10:55:27",111.248
"2020-06-15/10:55:34",110.830
"2020-06-15/10:55:41",110.468
"2020-06-15/10:55:48",110.296
"2020-06-15/10:55:55",112.665
"2020-06-15/10:56:02",109.752
"2020-06-15/10:56:09",113.521
"2020-06-15/10:56:16",110.782
"2020-06-15/10:56:23",110.633
"2020-06-15/10:56:30",110.204
"2020-06-15/10:56:37",113.329
"2020-06-15/10:56:44",101.348
"2020-06-15/10:56:51",113.924
"2020-06-15/10:56:58",110.209
"2020-06-15/10:57:05",112.752
"2020-06-15/10:57:12",109.695
"2020-06-15/10:57:19",111.376
"2020-06-15/10:57:26",113.562
"2020-06-15/10:57:32",109.736
"2020-06-15/10:57:39",109.910
"2020-06-15/10:57:46",113.742
"2020-06-15/10:57:53",112.111
"2020-06-15/10:58:00",111.789
"2020-06-15/10:58:07",111.023
"2020-06-15/10:58:14",111.013
"2020-06-15/10:58:21",110.863
"2020-06-15/10:58:28",113.097
"2020-06-15/10:58:35",111.558
"2020-06-15/10:58:42",113.548
"2020-06-15/10:58:49",110.793
"2020-06-15/10:58:56",113.466
"2020-06-15/10:59:03",109.935
"2020-06-15/10:59:10",113.423
"2020-06-15/10:59:17",109.594
"2020-06-15/10:59:24",112.508
"2020-06-15/10:59:31",112.563
"2020-06-15/10:59:38",110.631
"2020-06-15/10:59:45",111.822
"2020-06-15/10:59:52",108.790
"2020-06-15/10:59:59",109.167
"2020-06-15/11:00:06",111.317
"2020-06-15/11:00:13",113.339
"2020-06-15/11:00:20",108.793
"2020-06-15/11:00:27",100.811
"2020-06-15/11:00:34",109.663
"2020-06-15/11:00:41",111.097
"2020-06-15/11:00:48",110.901
"2020-06-15/11:00:55",111.892
"2020-06-15/11:01:02",112.358
"2020-06-15/11:01:09",101.291
"2020-06-15/11:01:16",111.121
"2020-06-15/11:01:23",100.403
"2020-06-15/11:01:30",114.199
"2020-06-15/11:01:37",99.6778
"2020-06-15/11:01:44",109.909
"2020-06-15/11:01:51",113.317
"2020-06-15/11:01:58",110.788
"2020-06-15/11:02:05",113.365
"2020-06-15/11:02:12",124.158
"2020-06-15/11:02:19",111.106
"2020-06-15/11:02:26",108.707
"2020-06-15/11:02:33",112.388
"2020-06-15/11:02:40",114.338
"2020-06-15/11:02:47",111.753
"2020-06-15/11:02:54",111.041
"2020-06-15/11:03:01",109.037
"2020-06-15/11:03:08",111.439
"2020-06-15/11:03:15",109.740
"2020-06-15/11:03:22",110.606
"2020-06-15/11:03:29",112.764
"2020-06-15/11:03:36",111.972
"2020-06-15/11:03:43",111.953
"2020-06-15/11:03:50",109.073
"2020-06-15/11:03:57",110.203
"2020-06-15/11:04:04",111.596
"2020-06-15/11:04:11",110.611
"2020-06-15/11:04:18",108.806
"2020-06-15/11:04:25",113.720
"2020-06-15/11:04:32",111.872
"2020-06-15/11:04:39",112.805
"2020-06-15/11:04:46",111.660
"2020-06-15/11:04:53",109.866
"2020-06-15/11:05:00",112.546
"2020-06-15/11:05:07",111.634
"2020-06-15/11:05:14",108.352
"2020-06-15/11:05:21",112.240
"2020-06-15/11:05:28",112.888
"2020-06-15/11:05:35",111.316
"2020-06-15/11:05:42",121.382
"2020-06-15/11:05:49",110.667
"2020-06-15/11:05:56",110.018
"2020-06-15/11:06:03",111.158
"2020-06-15/11:06:10",111.254
"2020-06-15/11:06:17",112.172
"2020-06-15/11:06:24",113.553
"2020-06-15/11:06:31",110.514
"2020-06-15/11:06:38",111.453
"2020-06-15/11:06:45",109.808
"2020-06-15/11:06:52",110.021
"2020-06-15/11:06:59",100.500
"2020-06-15/11:07:06",100.216
"2020-06-15/11:07:13",110.901
"2020-06-15/11:07:20",110.005
"2020-06-15/11:07:27",123.150
"2020-06-15/11:07:34",109.917
"2020-06-15/11:07:41",108.519
"2020-06-15/11:07:48",109.609
"2020-06-15/11:07:55",109.987
"2020-06-15/11:08:02",113.656
"2020-06-15/11:08:09",113.584
"2020-06-15/11:08:16",106.587
"2020-06-15/11:08:23",113.105
"2020-06-15/11:08:30",110.879
"2020-06-15/11:08:37",123.713
"2020-06-15/11:08:44",121.600
"2020-06-15/11:08:51",114.350
"2020-06-15/11:08:58",109.972
"2020-06-15/11:09:05",112.037
"2020-06-15/11:09:12",111.106
"2020-06-15/11:09:19",123.299
"2020-06-15/11:09:26",113.752
"2020-06-15/11:09:33",111.947
"2020-06-15/11:09:40",111.205
"2020-06-15/11:09:47",112.999
"2020-06-15/11:09:53",108.549
"2020-06-15/11:10:00",110.459
"2020-06-15/11:10:07",111.738
"2020-06-15/11:10:14",110.412
"2020-06-15/11:10:21",111.312
"2020-06-15/11:10:28",112.062
"2020-06-15/11:10:35",112.423
"2020-06-15/11:10:42",111.899
"2020-06-15/11:10:49",110.693
"2020-06-15/11:10:56",112.593
"2020-06-15/11:11:03",110.846
"2020-06-15/11:11:10",124.750
"2020-06-15/11:11:17",111.230
"2020-06-15/11:11:24",110.481
"2020-06-15/11:11:31",110.123
"2020-06-15/11:11:38",111.248
"2020-06-15/11:11:45",124.043
"2020-06-15/11:11:52",109.805
"2020-06-15/11:11:59",122.114
"2020-06-15/11:12:06",111.608
"2020-06-15/11:12:13",114.554
"2020-06-15/11:12:20",114.857
"2020-06-15/11:12:27",112.237
"2020-06-15/11:12:34",121.270
"2020-06-15/11:12:41",124.019
"2020-06-15/11:12:48",122.517
"2020-06-15/11:12:55",122.197
"2020-06-15/11:13:02",110.434
"2020-06-15/11:13:09",112.358
"2020-06-15/11:13:16",112.996
"2020-06-15/11:13:23",112.238
"2020-06-15/11:13:30",123.858
"2020-06-15/11:13:37",115.130
"2020-06-15/11:13:44",113.363
"2020-06-15/11:13:51",120.921
"2020-06-15/11:13:58",122.642
"2020-06-15/11:14:05",115.047
"2020-06-15/11:14:12",122.216
"2020-06-15/11:14:19",111.229
"2020-06-15/11:14:26",123.339
"2020-06-15/11:14:33",122.467
"2020-06-15/11:14:40",111.880
"2020-06-15/11:14:47",112.601
"2020-06-15/11:14:54",112.454
"2020-06-15/11:15:01",110.029
"2020-06-15/11:15:08",123.800
"2020-06-15/11:15:15",124.203
"2020-06-15/11:15:22",124.900
"2020-06-15/11:15:29",112.085
"2020-06-15/11:15:36",122.568
"2020-06-15/11:15:43",122.171
"2020-06-15/11:15:50",112.113
"2020-06-15/11:15:57",121.786
"2020-06-15/11:16:04",111.956
"2020-06-15/11:16:11",111.515
"2020-06-15/11:16:18",110.832
"2020-06-15/11:16:25",109.876
"2020-06-15/11:16:32",110.529
"2020-06-15/11:16:39",112.168
"2020-06-15/11:16:46",110.962
"2020-06-15/11:16:53",109.891
"2020-06-15/11:17:00",111.559
"2020-06-15/11:17:07",112.162
