Time,N_QTN
"2021-11-25/14:11:17",274.247
"2021-11-25/14:11:20",286.382
"2021-11-25/14:11:24",287.722
"2021-11-25/14:11:27",272.036
"2021-11-25/14:11:31",273.587
"2021-11-25/14:11:34",275.581
"2021-11-25/14:11:38",273.448
"2021-11-25/14:11:41",271.925
"2021-11-25/14:11:45",274.711
"2021-11-25/14:11:48",272.848
"2021-11-25/14:11:52",269.204
"2021-11-25/14:11:55",286.627
"2021-11-25/14:11:59",268.552
"2021-11-25/14:12:02",287.219
"2021-11-25/14:12:06",273.238
"2021-11-25/14:12:09",275.895
"2021-11-25/14:12:13",287.610
"2021-11-25/14:12:16",287.606
"2021-11-25/14:12:20",269.840
"2021-11-25/14:12:23",272.624
"2021-11-25/14:12:27",272.189
"2021-11-25/14:12:30",289.543
"2021-11-25/14:12:34",271.894
"2021-11-25/14:12:37",273.328
"2021-11-25/14:12:41",273.880
"2021-11-25/14:12:44",272.416
"2021-11-25/14:12:48",273.761
"2021-11-25/14:12:51",274.064
"2021-11-25/14:12:55",272.701
"2021-11-25/14:12:58",270.996
"2021-11-25/14:13:02",274.354
"2021-11-25/14:13:05",273.691
"2021-11-25/14:13:09",272.209
"2021-11-25/14:13:12",275.041
"2021-11-25/14:13:16",270.484
"2021-11-25/14:13:19",270.414
"2021-11-25/14:13:23",273.934
"2021-11-25/14:13:26",274.794
"2021-11-25/14:13:30",270.398
"2021-11-25/14:13:33",272.433
"2021-11-25/14:13:37",271.069
"2021-11-25/14:13:40",273.280
"2021-11-25/14:13:44",270.176
"2021-11-25/14:13:47",273.500
"2021-11-25/14:13:51",274.642
"2021-11-25/14:13:54",273.458
"2021-11-25/14:13:58",287.154
"2021-11-25/14:14:01",272.454
"2021-11-25/14:14:05",274.545
"2021-11-25/14:14:08",271.134
"2021-11-25/14:14:12",269.617
"2021-11-25/14:14:15",272.992
"2021-11-25/14:14:19",268.766
"2021-11-25/14:14:22",287.258
"2021-11-25/14:14:26",273.808
"2021-11-25/14:14:29",289.108
"2021-11-25/14:14:33",274.032
"2021-11-25/14:14:36",273.859
"2021-11-25/14:14:40",274.351
"2021-11-25/14:14:43",286.662
"2021-11-25/14:14:47",272.672
"2021-11-25/14:14:50",271.877
"2021-11-25/14:14:54",273.837
"2021-11-25/14:14:57",273.033
"2021-11-25/14:15:01",272.966
"2021-11-25/14:15:04",273.811
"2021-11-25/14:15:08",285.842
"2021-11-25/14:15:11",287.458
"2021-11-25/14:15:15",275.123
"2021-11-25/14:15:18",268.835
"2021-11-25/14:15:22",274.428
"2021-11-25/14:15:25",288.302
"2021-11-25/14:15:29",289.877
"2021-11-25/14:15:32",272.807
"2021-11-25/14:15:36",273.588
"2021-11-25/14:15:39",268.934
"2021-11-25/14:15:43",288.031
"2021-11-25/14:15:46",271.180
"2021-11-25/14:15:50",292.797
"2021-11-25/14:15:53",271.969
"2021-11-25/14:15:57",273.747
"2021-11-25/14:16:00",271.999
"2021-11-25/14:16:04",274.564
"2021-11-25/14:16:07",273.762
"2021-11-25/14:16:11",273.933
"2021-11-25/14:16:14",287.037
"2021-11-25/14:16:18",272.304
"2021-11-25/14:16:21",232.147
"2021-11-25/14:16:24",270.932
"2021-11-25/14:16:28",231.533
"2021-11-25/14:16:31",232.228
"2021-11-25/14:16:35",272.260
"2021-11-25/14:16:38",270.920
"2021-11-25/14:16:42",272.248
"2021-11-25/14:16:45",232.009
"2021-11-25/14:16:49",286.342
"2021-11-25/14:16:52",231.732
"2021-11-25/14:16:56",273.971
"2021-11-25/14:16:59",288.473
"2021-11-25/14:17:03",231.712
"2021-11-25/14:17:06",231.465
"2021-11-25/14:17:10",231.441
"2021-11-25/14:17:13",231.503
"2021-11-25/14:17:17",231.438
"2021-11-25/14:17:20",232.046
"2021-11-25/14:17:24",231.557
"2021-11-25/14:17:27",273.768
"2021-11-25/14:17:31",271.368
"2021-11-25/14:17:34",231.515
"2021-11-25/14:17:38",231.437
"2021-11-25/14:17:41",231.442
"2021-11-25/14:17:45",269.973
"2021-11-25/14:17:48",231.566
"2021-11-25/14:17:52",231.515
"2021-11-25/14:17:55",231.444
"2021-11-25/14:17:59",232.135
"2021-11-25/14:18:02",231.438
"2021-11-25/14:18:06",275.798
"2021-11-25/14:18:09",231.568
"2021-11-25/14:18:13",239.276
"2021-11-25/14:18:16",247.309
"2021-11-25/14:18:20",273.536
"2021-11-25/14:18:23",294.335
"2021-11-25/14:18:27",290.710
"2021-11-25/14:18:30",274.124
"2021-11-25/14:18:34",273.582
"2021-11-25/14:18:37",286.172
"2021-11-25/14:18:41",270.729
"2021-11-25/14:18:44",272.060
"2021-11-25/14:18:48",273.401
"2021-11-25/14:18:51",274.274
"2021-11-25/14:18:55",285.773
"2021-11-25/14:18:58",274.437
"2021-11-25/14:19:02",287.339
"2021-11-25/14:19:05",236.236
"2021-11-25/14:19:09",288.562
"2021-11-25/14:19:12",286.575
"2021-11-25/14:19:16",272.078
"2021-11-25/14:19:19",286.963
"2021-11-25/14:19:23",288.554
"2021-11-25/14:19:26",273.700
"2021-11-25/14:19:30",273.353
"2021-11-25/14:19:33",293.764
"2021-11-25/14:19:37",289.456
"2021-11-25/14:19:40",273.906
"2021-11-25/14:19:44",273.609
"2021-11-25/14:19:47",271.323
"2021-11-25/14:19:51",286.456
"2021-11-25/14:19:54",290.287
"2021-11-25/14:19:58",297.838
"2021-11-25/14:20:01",273.972
"2021-11-25/14:20:05",298.515
"2021-11-25/14:20:08",290.014
"2021-11-25/14:20:12",289.889
"2021-11-25/14:20:15",288.887
"2021-11-25/14:20:19",274.210
"2021-11-25/14:20:22",291.663
"2021-11-25/14:20:26",291.231
"2021-11-25/14:20:29",291.272
"2021-11-25/14:20:33",293.509
"2021-11-25/14:20:36",273.886
"2021-11-25/14:20:40",290.058
"2021-11-25/14:20:43",287.384
"2021-11-25/14:20:47",293.256
"2021-11-25/14:20:50",293.447
"2021-11-25/14:20:54",290.495
"2021-11-25/14:20:57",291.721
"2021-11-25/14:21:01",287.447
"2021-11-25/14:21:04",291.661
"2021-11-25/14:21:08",275.592
"2021-11-25/14:21:11",291.094
"2021-11-25/14:21:15",289.854
"2021-11-25/14:21:18",288.174
"2021-11-25/14:21:22",288.646
"2021-11-25/14:21:25",286.559
"2021-11-25/14:21:29",290.916
"2021-11-25/14:21:32",287.098
"2021-11-25/14:21:36",290.407
"2021-11-25/14:21:39",294.607
"2021-11-25/14:21:43",287.915
"2021-11-25/14:21:46",290.111
"2021-11-25/14:21:50",289.614
"2021-11-25/14:21:53",296.849
"2021-11-25/14:21:57",287.423
"2021-11-25/14:22:00",288.058
"2021-11-25/14:22:04",287.086
"2021-11-25/14:22:07",290.998
"2021-11-25/14:22:11",273.043
"2021-11-25/14:22:14",288.353
"2021-11-25/14:22:18",288.510
"2021-11-25/14:22:21",291.637
"2021-11-25/14:22:25",291.438
"2021-11-25/14:22:28",271.735
"2021-11-25/14:22:32",273.803
"2021-11-25/14:22:35",289.711
"2021-11-25/14:22:38",286.836
"2021-11-25/14:22:42",287.791
"2021-11-25/14:22:45",288.126
"2021-11-25/14:22:49",289.791
"2021-11-25/14:22:52",271.744
"2021-11-25/14:22:56",287.098
"2021-11-25/14:22:59",274.373
"2021-11-25/14:23:03",271.217
"2021-11-25/14:23:06",286.168
"2021-11-25/14:23:10",287.214
"2021-11-25/14:23:13",287.183
"2021-11-25/14:23:17",273.849
"2021-11-25/14:23:20",272.115
"2021-11-25/14:23:24",288.328
"2021-11-25/14:23:27",271.287
"2021-11-25/14:23:31",274.880
"2021-11-25/14:23:34",274.525
"2021-11-25/14:23:38",290.073
"2021-11-25/14:23:41",273.769
"2021-11-25/14:23:45",287.908
"2021-11-25/14:23:48",272.396
"2021-11-25/14:23:52",274.241
"2021-11-25/14:23:55",287.970
"2021-11-25/14:23:59",273.215
"2021-11-25/14:24:02",274.452
"2021-11-25/14:24:06",272.487
"2021-11-25/14:24:09",287.449
"2021-11-25/14:24:13",274.345
"2021-11-25/14:24:16",287.334
"2021-11-25/14:24:20",274.606
"2021-11-25/14:24:23",286.404
"2021-11-25/14:24:27",273.695
"2021-11-25/14:24:30",286.675
"2021-11-25/14:24:34",273.049
"2021-11-25/14:24:37",288.065
"2021-11-25/14:24:41",290.926
"2021-11-25/14:24:44",274.297
"2021-11-25/14:24:48",272.204
"2021-11-25/14:24:51",272.533
"2021-11-25/14:24:55",288.706
"2021-11-25/14:24:58",273.178
"2021-11-25/14:25:02",273.405
"2021-11-25/14:25:05",271.410
"2021-11-25/14:25:09",286.330
"2021-11-25/14:25:12",289.245
"2021-11-25/14:25:16",287.221
"2021-11-25/14:25:19",269.174
"2021-11-25/14:25:23",273.979
"2021-11-25/14:25:26",286.696
"2021-11-25/14:25:30",273.285
"2021-11-25/14:25:33",272.848
"2021-11-25/14:25:37",269.110
"2021-11-25/14:25:40",287.217
"2021-11-25/14:25:44",272.127
"2021-11-25/14:25:47",292.314
"2021-11-25/14:25:51",270.933
"2021-11-25/14:25:54",286.951
"2021-11-25/14:25:58",272.745
"2021-11-25/14:26:01",273.578
"2021-11-25/14:26:05",286.231
"2021-11-25/14:26:08",287.671
"2021-11-25/14:26:12",271.024
"2021-11-25/14:26:15",287.667
"2021-11-25/14:26:19",274.857
"2021-11-25/14:26:22",273.556
"2021-11-25/14:26:26",274.450
"2021-11-25/14:26:29",272.857
"2021-11-25/14:26:33",271.668
"2021-11-25/14:26:36",274.021
"2021-11-25/14:26:40",286.921
"2021-11-25/14:26:43",274.288
"2021-11-25/14:26:47",287.114
"2021-11-25/14:26:50",288.030
"2021-11-25/14:26:54",274.763
"2021-11-25/14:26:57",272.224
"2021-11-25/14:27:01",273.553
"2021-11-25/14:27:04",287.579
"2021-11-25/14:27:08",286.033
"2021-11-25/14:27:11",272.549
"2021-11-25/14:27:15",274.965
"2021-11-25/14:27:18",272.620
"2021-11-25/14:27:22",274.186
"2021-11-25/14:27:25",274.856
"2021-11-25/14:27:29",289.104
"2021-11-25/14:27:32",273.415
"2021-11-25/14:27:36",271.416
"2021-11-25/14:27:39",274.134
"2021-11-25/14:27:43",273.826
"2021-11-25/14:27:46",287.398
"2021-11-25/14:27:50",271.957
"2021-11-25/14:27:53",288.634
"2021-11-25/14:27:57",290.098
"2021-11-25/14:28:00",272.386
"2021-11-25/14:28:04",274.937
"2021-11-25/14:28:07",287.004
"2021-11-25/14:28:11",289.817
"2021-11-25/14:28:14",272.383
"2021-11-25/14:28:18",270.977
"2021-11-25/14:28:21",271.954
"2021-11-25/14:28:25",272.949
"2021-11-25/14:28:28",289.085
"2021-11-25/14:28:32",271.313
"2021-11-25/14:28:35",271.996
"2021-11-25/14:28:39",272.978
"2021-11-25/14:28:42",271.339
"2021-11-25/14:28:45",271.569
"2021-11-25/14:28:49",285.557
"2021-11-25/14:28:52",272.424
"2021-11-25/14:28:56",248.209
"2021-11-25/14:28:59",273.252
"2021-11-25/14:29:03",272.297
"2021-11-25/14:29:07",246.961
"2021-11-25/14:29:10",271.222
"2021-11-25/14:29:13",271.707
"2021-11-25/14:29:17",286.556
"2021-11-25/14:29:20",286.101
"2021-11-25/14:29:24",273.299
"2021-11-25/14:29:27",272.272
"2021-11-25/14:29:31",272.775
"2021-11-25/14:29:34",269.787
"2021-11-25/14:29:38",232.363
"2021-11-25/14:29:41",272.564
"2021-11-25/14:29:45",286.188
"2021-11-25/14:29:48",272.155
"2021-11-25/14:29:52",270.352
"2021-11-25/14:29:55",274.171
"2021-11-25/14:29:59",285.674
"2021-11-25/14:30:02",273.180
"2021-11-25/14:30:06",267.658
"2021-11-25/14:30:09",273.002
"2021-11-25/14:30:13",287.149
"2021-11-25/14:30:16",269.218
"2021-11-25/14:30:20",285.378
"2021-11-25/14:30:23",272.639
"2021-11-25/14:30:27",274.040
"2021-11-25/14:30:30",272.894
"2021-11-25/14:30:34",289.139
"2021-11-25/14:30:37",270.738
"2021-11-25/14:30:41",274.779
"2021-11-25/14:30:44",271.736
"2021-11-25/14:30:48",272.737
"2021-11-25/14:30:51",272.504
"2021-11-25/14:30:55",286.217
"2021-11-25/14:30:58",271.906
"2021-11-25/14:31:02",272.950
"2021-11-25/14:31:05",272.163
"2021-11-25/14:31:09",273.842
"2021-11-25/14:31:12",289.265
"2021-11-25/14:31:16",285.634
"2021-11-25/14:31:19",272.964
"2021-11-25/14:31:23",271.464
"2021-11-25/14:31:26",274.165
"2021-11-25/14:31:30",274.975
"2021-11-25/14:31:33",287.740
"2021-11-25/14:31:37",286.275
"2021-11-25/14:31:40",285.770
"2021-11-25/14:31:44",272.998
"2021-11-25/14:31:47",272.274
"2021-11-25/14:31:51",273.798
"2021-11-25/14:31:54",288.715
"2021-11-25/14:31:58",273.960
"2021-11-25/14:32:01",289.296
"2021-11-25/14:32:05",286.178
"2021-11-25/14:32:08",273.897
"2021-11-25/14:32:12",286.308
"2021-11-25/14:32:15",287.625
"2021-11-25/14:32:19",272.763
"2021-11-25/14:32:22",286.134
"2021-11-25/14:32:26",272.239
"2021-11-25/14:32:29",273.448
"2021-11-25/14:32:33",287.501
"2021-11-25/14:32:36",273.621
"2021-11-25/14:32:40",287.329
"2021-11-25/14:32:43",273.433
"2021-11-25/14:32:47",285.817
"2021-11-25/14:32:50",288.790
"2021-11-25/14:32:54",271.056
"2021-11-25/14:32:57",288.850
"2021-11-25/14:33:01",271.306
"2021-11-25/14:33:04",287.182
"2021-11-25/14:33:08",274.138
"2021-11-25/14:33:11",288.774
"2021-11-25/14:33:15",271.135
"2021-11-25/14:33:18",273.721
"2021-11-25/14:33:22",272.975
"2021-11-25/14:33:25",250.288
"2021-11-25/14:33:29",272.659
"2021-11-25/14:33:32",272.521
"2021-11-25/14:33:36",289.698
"2021-11-25/14:33:39",274.191
"2021-11-25/14:33:43",287.565
"2021-11-25/14:33:46",271.734
"2021-11-25/14:33:50",286.789
"2021-11-25/14:33:53",269.466
"2021-11-25/14:33:57",285.905
"2021-11-25/14:34:00",286.101
"2021-11-25/14:34:04",273.358
"2021-11-25/14:34:07",286.702
"2021-11-25/14:34:11",272.604
"2021-11-25/14:34:14",273.639
"2021-11-25/14:34:18",272.758
"2021-11-25/14:34:21",287.243
"2021-11-25/14:34:25",275.555
"2021-11-25/14:34:28",270.333
"2021-11-25/14:34:32",287.839
"2021-11-25/14:34:35",286.689
"2021-11-25/14:34:39",274.007
"2021-11-25/14:34:42",286.122
"2021-11-25/14:34:46",288.509
"2021-11-25/14:34:49",270.935
"2021-11-25/14:34:52",272.808
"2021-11-25/14:34:56",274.395
"2021-11-25/14:34:59",289.075
"2021-11-25/14:35:03",288.902
"2021-11-25/14:35:06",272.284
"2021-11-25/14:35:10",272.792
"2021-11-25/14:35:13",288.239
"2021-11-25/14:35:17",274.817
"2021-11-25/14:35:20",273.532
"2021-11-25/14:35:24",273.633
"2021-11-25/14:35:27",272.006
"2021-11-25/14:35:31",287.071
"2021-11-25/14:35:34",285.809
"2021-11-25/14:35:38",276.181
"2021-11-25/14:35:41",285.700
"2021-11-25/14:35:45",272.757
"2021-11-25/14:35:48",285.635
"2021-11-25/14:35:52",275.044
"2021-11-25/14:35:55",287.290
"2021-11-25/14:35:59",270.132
"2021-11-25/14:36:02",288.398
"2021-11-25/14:36:06",270.009
"2021-11-25/14:36:09",290.017
"2021-11-25/14:36:13",288.946
"2021-11-25/14:36:16",286.622
"2021-11-25/14:36:20",274.710
"2021-11-25/14:36:23",275.596
"2021-11-25/14:36:27",271.430
"2021-11-25/14:36:30",273.850
"2021-11-25/14:36:34",272.627
"2021-11-25/14:36:37",274.433
"2021-11-25/14:36:41",270.718
"2021-11-25/14:36:44",275.774
"2021-11-25/14:36:48",271.714
"2021-11-25/14:36:51",273.816
"2021-11-25/14:36:55",272.685
"2021-11-25/14:36:58",275.081
"2021-11-25/14:37:02",288.499
"2021-11-25/14:37:05",273.352
"2021-11-25/14:37:09",271.170
"2021-11-25/14:37:12",273.975
"2021-11-25/14:37:16",232.947
"2021-11-25/14:37:19",285.785
"2021-11-25/14:37:23",273.389
"2021-11-25/14:37:26",272.208
"2021-11-25/14:37:30",273.585
"2021-11-25/14:37:33",273.313
"2021-11-25/14:37:37",285.535
"2021-11-25/14:37:40",286.748
"2021-11-25/14:37:44",271.570
"2021-11-25/14:37:47",270.993
"2021-11-25/14:37:51",271.691
"2021-11-25/14:37:54",272.320
"2021-11-25/14:37:58",274.535
"2021-11-25/14:38:01",275.373
"2021-11-25/14:38:05",274.103
"2021-11-25/14:38:08",289.650
"2021-11-25/14:38:12",271.995
"2021-11-25/14:38:15",287.461
"2021-11-25/14:38:19",286.775
"2021-11-25/14:38:22",272.407
"2021-11-25/14:38:26",287.867
"2021-11-25/14:38:29",272.518
"2021-11-25/14:38:33",273.434
"2021-11-25/14:38:36",286.645
"2021-11-25/14:38:40",272.642
"2021-11-25/14:38:43",271.961
"2021-11-25/14:38:47",272.895
"2021-11-25/14:38:50",288.613
"2021-11-25/14:38:54",273.316
"2021-11-25/14:38:57",286.825
"2021-11-25/14:39:01",272.182
"2021-11-25/14:39:04",273.779
"2021-11-25/14:39:08",271.565
"2021-11-25/14:39:11",272.600
"2021-11-25/14:39:15",273.079
"2021-11-25/14:39:18",275.252
"2021-11-25/14:39:22",273.918
"2021-11-25/14:39:25",289.372
"2021-11-25/14:39:29",289.204
"2021-11-25/14:39:32",289.792
"2021-11-25/14:39:36",286.379
"2021-11-25/14:39:39",271.242
"2021-11-25/14:39:43",275.059
"2021-11-25/14:39:46",273.137
"2021-11-25/14:39:50",287.205
"2021-11-25/14:39:53",274.317
"2021-11-25/14:39:57",285.586
"2021-11-25/14:40:00",271.485
"2021-11-25/14:40:04",269.176
"2021-11-25/14:40:07",287.460
"2021-11-25/14:40:11",288.749
"2021-11-25/14:40:14",271.541
"2021-11-25/14:40:18",287.118
"2021-11-25/14:40:21",273.206
"2021-11-25/14:40:25",272.273
"2021-11-25/14:40:28",274.962
"2021-11-25/14:40:32",271.586
"2021-11-25/14:40:35",272.279
"2021-11-25/14:40:39",290.770
"2021-11-25/14:40:42",287.614
"2021-11-25/14:40:46",285.857
"2021-11-25/14:40:49",288.982
"2021-11-25/14:40:53",287.697
"2021-11-25/14:40:56",272.433
"2021-11-25/14:40:59",286.092
"2021-11-25/14:41:03",286.495
"2021-11-25/14:41:06",272.040
"2021-11-25/14:41:10",286.793
"2021-11-25/14:41:13",274.505
"2021-11-25/14:41:17",272.380
"2021-11-25/14:41:20",271.888
"2021-11-25/14:41:24",271.692
"2021-11-25/14:41:27",271.544
"2021-11-25/14:41:31",271.364
"2021-11-25/14:41:34",273.275
"2021-11-25/14:41:38",273.305
"2021-11-25/14:41:41",285.601
"2021-11-25/14:41:45",287.299
"2021-11-25/14:41:48",270.457
"2021-11-25/14:41:52",285.792
"2021-11-25/14:41:55",273.416
"2021-11-25/14:41:59",286.881
"2021-11-25/14:42:02",273.019
"2021-11-25/14:42:06",285.384
"2021-11-25/14:42:09",274.562
"2021-11-25/14:42:13",287.003
"2021-11-25/14:42:16",287.607
"2021-11-25/14:42:20",272.259
"2021-11-25/14:42:23",288.163
"2021-11-25/14:42:27",289.434
"2021-11-25/14:42:30",273.426
"2021-11-25/14:42:34",273.037
"2021-11-25/14:42:37",287.607
"2021-11-25/14:42:41",285.957
"2021-11-25/14:42:44",272.536
"2021-11-25/14:42:48",289.741
"2021-11-25/14:42:51",274.489
"2021-11-25/14:42:55",271.560
"2021-11-25/14:42:58",272.260
"2021-11-25/14:43:02",272.351
"2021-11-25/14:43:05",285.976
"2021-11-25/14:43:09",288.832
"2021-11-25/14:43:12",274.729
"2021-11-25/14:43:16",286.236
"2021-11-25/14:43:19",270.269
"2021-11-25/14:43:23",273.494
"2021-11-25/14:43:26",274.580
"2021-11-25/14:43:30",285.435
"2021-11-25/14:43:33",273.534
"2021-11-25/14:43:37",286.417
"2021-11-25/14:43:40",272.422
"2021-11-25/14:43:44",272.089
"2021-11-25/14:43:47",272.764
"2021-11-25/14:43:51",286.348
"2021-11-25/14:43:54",271.851
"2021-11-25/14:43:58",286.385
"2021-11-25/14:44:01",273.840
"2021-11-25/14:44:05",269.370
"2021-11-25/14:44:08",286.242
"2021-11-25/14:44:12",286.226
"2021-11-25/14:44:15",276.364
"2021-11-25/14:44:19",285.738
"2021-11-25/14:44:22",274.287
"2021-11-25/14:44:26",275.129
"2021-11-25/14:44:29",286.478
"2021-11-25/14:44:33",271.356
"2021-11-25/14:44:36",274.465
"2021-11-25/14:44:40",274.405
"2021-11-25/14:44:43",273.544
"2021-11-25/14:44:47",272.756
"2021-11-25/14:44:50",271.788
"2021-11-25/14:44:54",271.426
"2021-11-25/14:44:57",285.655
"2021-11-25/14:45:01",287.679
"2021-11-25/14:45:04",271.230
"2021-11-25/14:45:08",287.337
"2021-11-25/14:45:11",285.543
"2021-11-25/14:45:15",273.877
"2021-11-25/14:45:18",272.962
"2021-11-25/14:45:22",270.648
"2021-11-25/14:45:25",285.930
"2021-11-25/14:45:29",271.405
"2021-11-25/14:45:32",287.884
"2021-11-25/14:45:36",285.957
"2021-11-25/14:45:39",272.546
"2021-11-25/14:45:43",288.874
"2021-11-25/14:45:46",270.646
"2021-11-25/14:45:50",273.352
"2021-11-25/14:45:53",285.506
"2021-11-25/14:45:57",272.287
"2021-11-25/14:46:00",274.406
"2021-11-25/14:46:04",274.351
"2021-11-25/14:46:07",285.344
"2021-11-25/14:46:11",272.247
"2021-11-25/14:46:14",274.376
"2021-11-25/14:46:18",274.013
"2021-11-25/14:46:21",286.373
"2021-11-25/14:46:25",286.654
"2021-11-25/14:46:28",271.077
"2021-11-25/14:46:32",272.969
"2021-11-25/14:46:35",274.343
"2021-11-25/14:46:39",287.819
"2021-11-25/14:46:42",270.638
"2021-11-25/14:46:46",273.717
"2021-11-25/14:46:49",286.674
"2021-11-25/14:46:53",286.878
"2021-11-25/14:46:56",271.314
"2021-11-25/14:47:00",285.602
"2021-11-25/14:47:03",270.924
"2021-11-25/14:47:07",274.543
"2021-11-25/14:47:10",272.486
"2021-11-25/14:47:13",273.407
"2021-11-25/14:47:17",286.554
"2021-11-25/14:47:20",271.473
"2021-11-25/14:47:24",274.101
"2021-11-25/14:47:27",274.248
"2021-11-25/14:47:31",273.068
"2021-11-25/14:47:34",275.170
"2021-11-25/14:47:38",273.743
"2021-11-25/14:47:41",286.141
"2021-11-25/14:47:45",285.996
"2021-11-25/14:47:48",270.836
"2021-11-25/14:47:52",286.355
"2021-11-25/14:47:55",287.760
"2021-11-25/14:47:59",272.106
"2021-11-25/14:48:02",270.412
"2021-11-25/14:48:06",272.770
"2021-11-25/14:48:09",285.595
"2021-11-25/14:48:13",271.678
"2021-11-25/14:48:16",273.387
"2021-11-25/14:48:20",287.950
"2021-11-25/14:48:23",273.492
"2021-11-25/14:48:27",272.193
"2021-11-25/14:48:30",276.506
"2021-11-25/14:48:34",270.276
"2021-11-25/14:48:37",271.455
"2021-11-25/14:48:41",273.474
"2021-11-25/14:48:44",272.405
"2021-11-25/14:48:48",272.886
"2021-11-25/14:48:51",273.332
"2021-11-25/14:48:55",273.355
"2021-11-25/14:48:58",285.288
"2021-11-25/14:49:02",270.351
"2021-11-25/14:49:05",270.479
"2021-11-25/14:49:09",270.788
"2021-11-25/14:49:12",262.800
"2021-11-25/14:49:16",264.620
"2021-11-25/14:49:19",285.690
"2021-11-25/14:49:23",256.805
"2021-11-25/14:49:26",271.932
"2021-11-25/14:49:30",285.643
"2021-11-25/14:49:33",272.648
"2021-11-25/14:49:37",270.099
"2021-11-25/14:49:40",272.120
"2021-11-25/14:49:44",272.047
"2021-11-25/14:49:47",289.004
"2021-11-25/14:49:51",286.875
"2021-11-25/14:49:54",275.083
"2021-11-25/14:49:58",273.040
"2021-11-25/14:50:01",273.434
"2021-11-25/14:50:05",271.599
"2021-11-25/14:50:08",271.504
"2021-11-25/14:50:12",247.002
"2021-11-25/14:50:15",286.372
"2021-11-25/14:50:19",287.752
"2021-11-25/14:50:22",274.527
"2021-11-25/14:50:26",287.095
"2021-11-25/14:50:29",272.912
"2021-11-25/14:50:33",273.371
"2021-11-25/14:50:36",274.233
"2021-11-25/14:50:40",285.448
"2021-11-25/14:50:43",272.913
"2021-11-25/14:50:47",272.620
"2021-11-25/14:50:50",286.787
"2021-11-25/14:50:54",286.897
"2021-11-25/14:50:57",271.803
"2021-11-25/14:51:01",285.634
"2021-11-25/14:51:04",274.907
"2021-11-25/14:51:08",287.722
"2021-11-25/14:51:11",286.437
"2021-11-25/14:51:15",274.755
"2021-11-25/14:51:18",270.511
"2021-11-25/14:51:22",286.759
"2021-11-25/14:51:25",287.417
"2021-11-25/14:51:29",287.114
"2021-11-25/14:51:32",273.158
"2021-11-25/14:51:36",270.627
"2021-11-25/14:51:39",286.064
"2021-11-25/14:51:43",271.006
"2021-11-25/14:51:46",273.389
"2021-11-25/14:51:50",271.690
"2021-11-25/14:51:53",273.292
"2021-11-25/14:51:57",272.531
"2021-11-25/14:52:00",286.427
"2021-11-25/14:52:04",288.629
"2021-11-25/14:52:07",271.158
"2021-11-25/14:52:11",289.446
"2021-11-25/14:52:14",274.037
"2021-11-25/14:52:18",273.973
"2021-11-25/14:52:21",287.932
"2021-11-25/14:52:25",286.719
"2021-11-25/14:52:28",287.207
"2021-11-25/14:52:32",275.448
"2021-11-25/14:52:35",271.848
"2021-11-25/14:52:39",271.731
"2021-11-25/14:52:42",270.253
"2021-11-25/14:52:46",272.399
"2021-11-25/14:52:49",273.834
"2021-11-25/14:52:53",291.362
"2021-11-25/14:52:56",286.449
"2021-11-25/14:53:00",273.872
"2021-11-25/14:53:03",272.585
"2021-11-25/14:53:07",273.938
"2021-11-25/14:53:10",286.386
"2021-11-25/14:53:14",286.785
"2021-11-25/14:53:17",274.776
"2021-11-25/14:53:20",274.318
"2021-11-25/14:53:24",274.355
"2021-11-25/14:53:27",270.753
"2021-11-25/14:53:31",285.954
"2021-11-25/14:53:34",286.558
"2021-11-25/14:53:38",287.190
"2021-11-25/14:53:41",291.666
"2021-11-25/14:53:45",275.483
"2021-11-25/14:53:48",286.320
"2021-11-25/14:53:52",286.593
"2021-11-25/14:53:55",272.169
"2021-11-25/14:53:59",274.712
"2021-11-25/14:54:02",275.552
"2021-11-25/14:54:06",270.683
"2021-11-25/14:54:09",274.394
"2021-11-25/14:54:13",286.487
"2021-11-25/14:54:16",272.209
"2021-11-25/14:54:20",286.345
"2021-11-25/14:54:23",273.241
"2021-11-25/14:54:27",287.569
"2021-11-25/14:54:30",270.582
"2021-11-25/14:54:34",286.348
"2021-11-25/14:54:37",272.817
"2021-11-25/14:54:41",273.176
"2021-11-25/14:54:44",272.447
"2021-11-25/14:54:48",269.581
"2021-11-25/14:54:51",288.003
"2021-11-25/14:54:55",274.477
"2021-11-25/14:54:58",286.601
"2021-11-25/14:55:02",272.898
"2021-11-25/14:55:05",272.639
"2021-11-25/14:55:09",274.135
"2021-11-25/14:55:12",272.076
"2021-11-25/14:55:16",273.558
"2021-11-25/14:55:19",270.102
"2021-11-25/14:55:23",272.893
"2021-11-25/14:55:26",274.422
"2021-11-25/14:55:30",272.933
"2021-11-25/14:55:33",272.360
"2021-11-25/14:55:37",271.509
"2021-11-25/14:55:40",273.288
"2021-11-25/14:55:44",273.451
"2021-11-25/14:55:47",272.354
"2021-11-25/14:55:51",271.576
"2021-11-25/14:55:54",270.538
"2021-11-25/14:55:58",286.160
"2021-11-25/14:56:01",285.256
"2021-11-25/14:56:05",271.025
"2021-11-25/14:56:08",285.560
"2021-11-25/14:56:12",285.807
"2021-11-25/14:56:15",272.853
"2021-11-25/14:56:19",272.091
"2021-11-25/14:56:22",270.450
"2021-11-25/14:56:26",288.462
"2021-11-25/14:56:29",271.436
