Time,N_QTN
"2024-10-04/16:02:55",106.215
"2024-10-04/16:02:58",121.961
"2024-10-04/16:03:02",83.7832
"2024-10-04/16:03:05",96.9553
"2024-10-04/16:03:09",97.3095
"2024-10-04/16:03:12",99.2471
"2024-10-04/16:03:16",102.735
"2024-10-04/16:03:19",69.9952
"2024-10-04/16:03:23",67.8610
"2024-10-04/16:03:26",-NaN
"2024-10-04/16:03:30",96.3424
"2024-10-04/16:03:33",94.4717
"2024-10-04/16:03:37",-NaN
"2024-10-04/16:03:40",87.9623
"2024-10-04/16:03:44",86.0380
"2024-10-04/16:03:47",68.4171
"2024-10-04/16:03:51",106.819
"2024-10-04/16:03:54",96.2952
"2024-10-04/16:03:58",94.7236
"2024-10-04/16:04:01",109.855
"2024-10-04/16:04:05",126.334
"2024-10-04/16:04:08",95.9712
"2024-10-04/16:04:12",96.4632
"2024-10-04/16:04:15",66.5716
"2024-10-04/16:04:19",85.2145
"2024-10-04/16:04:22",92.8084
"2024-10-04/16:04:26",112.120
"2024-10-04/16:04:29",-NaN
"2024-10-04/16:04:33",98.4603
"2024-10-04/16:04:36",66.2814
"2024-10-04/16:04:40",98.7383
"2024-10-04/16:04:43",73.6047
"2024-10-04/16:04:47",-NaN
"2024-10-04/16:04:50",95.6242
"2024-10-04/16:04:54",81.8619
"2024-10-04/16:04:57",84.5250
"2024-10-04/16:05:01",99.6154
"2024-10-04/16:05:04",85.5539
"2024-10-04/16:05:08",-NaN
"2024-10-04/16:05:11",97.1958
"2024-10-04/16:05:15",87.1356
"2024-10-04/16:05:18",-NaN
"2024-10-04/16:05:22",93.6642
"2024-10-04/16:05:25",122.708
"2024-10-04/16:05:29",111.223
"2024-10-04/16:05:32",108.778
"2024-10-04/16:05:36",81.8221
"2024-10-04/16:05:39",105.021
"2024-10-04/16:05:43",107.149
"2024-10-04/16:05:46",108.002
"2024-10-04/16:05:50",-NaN
"2024-10-04/16:05:53",96.4786
"2024-10-04/16:05:57",114.150
"2024-10-04/16:06:00",-NaN
"2024-10-04/16:06:04",106.725
"2024-10-04/16:06:07",88.6446
"2024-10-04/16:06:11",68.5598
"2024-10-04/16:06:14",73.8122
"2024-10-04/16:06:18",102.969
"2024-10-04/16:06:21",65.0927
"2024-10-04/16:06:25",100.009
"2024-10-04/16:06:28",121.067
"2024-10-04/16:06:32",94.7948
"2024-10-04/16:06:35",95.7417
"2024-10-04/16:06:39",80.8032
"2024-10-04/16:06:42",98.8046
"2024-10-04/16:06:46",93.3942
"2024-10-04/16:06:49",67.6605
"2024-10-04/16:06:53",102.254
"2024-10-04/16:06:56",96.8596
"2024-10-04/16:06:59",85.4430
"2024-10-04/16:07:03",87.1658
"2024-10-04/16:07:06",101.008
"2024-10-04/16:07:10",98.1158
"2024-10-04/16:07:13",83.3281
"2024-10-04/16:07:17",96.6398
"2024-10-04/16:07:20",82.2482
"2024-10-04/16:07:24",67.5724
"2024-10-04/16:07:27",67.6154
"2024-10-04/16:07:31",97.2848
"2024-10-04/16:07:34",93.2378
"2024-10-04/16:07:38",93.5622
"2024-10-04/16:07:41",84.4826
"2024-10-04/16:07:45",-NaN
"2024-10-04/16:07:48",99.4985
"2024-10-04/16:07:52",99.2935
"2024-10-04/16:07:55",94.2241
"2024-10-04/16:07:59",108.756
"2024-10-04/16:08:02",98.7545
"2024-10-04/16:08:06",99.6498
"2024-10-04/16:08:09",-NaN
"2024-10-04/16:08:13",83.8873
"2024-10-04/16:08:16",101.537
"2024-10-04/16:08:20",85.6707
"2024-10-04/16:08:23",94.5265
"2024-10-04/16:08:27",96.8719
"2024-10-04/16:08:30",98.3781
"2024-10-04/16:08:34",85.2428
"2024-10-04/16:08:37",-NaN
"2024-10-04/16:08:41",100.068
"2024-10-04/16:08:44",109.493
"2024-10-04/16:08:48",101.462
"2024-10-04/16:08:51",88.8198
"2024-10-04/16:08:55",98.0971
"2024-10-04/16:08:58",82.4887
"2024-10-04/16:09:02",-NaN
"2024-10-04/16:09:05",68.4898
"2024-10-04/16:09:09",90.3092
"2024-10-04/16:09:12",84.2971
"2024-10-04/16:09:16",81.0938
"2024-10-04/16:09:19",96.3214
"2024-10-04/16:09:23",112.859
"2024-10-04/16:09:26",106.826
"2024-10-04/16:09:30",81.0469
"2024-10-04/16:09:33",-NaN
"2024-10-04/16:09:37",82.3411
"2024-10-04/16:09:40",68.6073
"2024-10-04/16:09:44",70.6433
"2024-10-04/16:09:47",71.1621
"2024-10-04/16:09:51",85.9601
"2024-10-04/16:09:54",-NaN
"2024-10-04/16:09:58",95.9486
"2024-10-04/16:10:01",86.5086
"2024-10-04/16:10:05",85.5009
"2024-10-04/16:10:08",95.8330
"2024-10-04/16:10:12",70.5583
"2024-10-04/16:10:15",66.6363
"2024-10-04/16:10:19",124.167
"2024-10-04/16:10:22",66.3251
"2024-10-04/16:10:26",96.1663
"2024-10-04/16:10:29",98.8668
"2024-10-04/16:10:33",83.5168
"2024-10-04/16:10:36",96.0690
"2024-10-04/16:10:40",82.6243
"2024-10-04/16:10:43",86.0142
"2024-10-04/16:10:47",-NaN
"2024-10-04/16:10:50",99.7225
"2024-10-04/16:10:54",97.1348
"2024-10-04/16:10:57",94.3016
"2024-10-04/16:11:01",97.2453
"2024-10-04/16:11:04",69.6251
"2024-10-04/16:11:08",-NaN
"2024-10-04/16:11:11",82.8850
"2024-10-04/16:11:15",84.4772
"2024-10-04/16:11:18",85.9648
"2024-10-04/16:11:22",97.4297
"2024-10-04/16:11:25",84.3975
"2024-10-04/16:11:29",93.2833
"2024-10-04/16:11:32",85.5665
"2024-10-04/16:11:36",67.2323
"2024-10-04/16:11:39",84.1570
"2024-10-04/16:11:43",71.0533
"2024-10-04/16:11:46",-NaN
"2024-10-04/16:11:50",-NaN
"2024-10-04/16:11:53",68.2181
"2024-10-04/16:11:57",-NaN
"2024-10-04/16:12:00",98.0935
"2024-10-04/16:12:04",97.8424
"2024-10-04/16:12:07",67.4809
"2024-10-04/16:12:11",-NaN
"2024-10-04/16:12:14",68.1154
"2024-10-04/16:12:18",-NaN
"2024-10-04/16:12:21",84.8619
"2024-10-04/16:12:25",97.0467
"2024-10-04/16:12:28",96.8518
"2024-10-04/16:12:32",82.4476
"2024-10-04/16:12:35",-NaN
"2024-10-04/16:12:39",85.3759
"2024-10-04/16:12:42",108.614
"2024-10-04/16:12:46",66.7216
"2024-10-04/16:12:49",82.3072
"2024-10-04/16:12:53",70.4963
"2024-10-04/16:12:56",93.4244
"2024-10-04/16:13:00",94.6366
"2024-10-04/16:13:03",84.5716
"2024-10-04/16:13:06",96.6035
"2024-10-04/16:13:10",96.8295
"2024-10-04/16:13:13",68.9220
"2024-10-04/16:13:17",84.2914
"2024-10-04/16:13:20",95.9280
"2024-10-04/16:13:24",97.7349
"2024-10-04/16:13:27",99.9803
"2024-10-04/16:13:31",89.7095
"2024-10-04/16:13:34",65.7549
"2024-10-04/16:13:38",99.7527
"2024-10-04/16:13:41",83.1842
"2024-10-04/16:13:45",95.5434
"2024-10-04/16:13:48",70.3829
"2024-10-04/16:13:52",68.4222
"2024-10-04/16:13:55",68.1588
"2024-10-04/16:13:59",110.887
"2024-10-04/16:14:02",95.4547
"2024-10-04/16:14:06",111.586
"2024-10-04/16:14:09",-NaN
"2024-10-04/16:14:13",67.9851
"2024-10-04/16:14:16",71.4105
"2024-10-04/16:14:20",66.8276
"2024-10-04/16:14:23",66.4520
"2024-10-04/16:14:27",-NaN
"2024-10-04/16:14:30",82.4862
"2024-10-04/16:14:34",85.4566
"2024-10-04/16:14:37",-NaN
"2024-10-04/16:14:41",-NaN
"2024-10-04/16:14:44",96.9581
"2024-10-04/16:14:48",98.3772
"2024-10-04/16:14:51",87.6426
"2024-10-04/16:14:55",84.6179
"2024-10-04/16:14:58",-NaN
"2024-10-04/16:15:02",94.3065
"2024-10-04/16:15:05",94.4378
"2024-10-04/16:15:09",99.7801
"2024-10-04/16:15:12",114.037
"2024-10-04/16:15:16",99.9453
"2024-10-04/16:15:19",-NaN
"2024-10-04/16:15:23",108.610
"2024-10-04/16:15:26",126.763
"2024-10-04/16:15:30",98.0340
"2024-10-04/16:15:33",95.8184
"2024-10-04/16:15:37",99.0975
"2024-10-04/16:15:40",83.6038
"2024-10-04/16:15:44",98.5032
"2024-10-04/16:15:47",-NaN
"2024-10-04/16:15:51",96.2237
"2024-10-04/16:15:54",95.2483
"2024-10-04/16:15:58",83.8517
"2024-10-04/16:16:01",97.6215
"2024-10-04/16:16:05",84.9980
"2024-10-04/16:16:08",94.2049
"2024-10-04/16:16:12",-NaN
"2024-10-04/16:16:15",98.6393
"2024-10-04/16:16:19",-NaN
"2024-10-04/16:16:22",68.6866
"2024-10-04/16:16:26",84.8140
"2024-10-04/16:16:29",99.7571
"2024-10-04/16:16:33",116.057
"2024-10-04/16:16:36",99.2331
"2024-10-04/16:16:40",100.378
"2024-10-04/16:16:43",93.2031
"2024-10-04/16:16:47",68.0004
"2024-10-04/16:16:50",63.7864
"2024-10-04/16:16:54",-NaN
"2024-10-04/16:16:57",74.7950
"2024-10-04/16:17:01",96.3242
"2024-10-04/16:17:04",67.2411
"2024-10-04/16:17:08",69.4741
"2024-10-04/16:17:11",-NaN
"2024-10-04/16:17:15",101.008
"2024-10-04/16:17:18",99.6576
"2024-10-04/16:17:22",98.2240
"2024-10-04/16:17:25",98.3534
"2024-10-04/16:17:29",97.0038
"2024-10-04/16:17:32",110.522
"2024-10-04/16:17:36",92.0221
"2024-10-04/16:17:39",-NaN
"2024-10-04/16:17:43",98.7971
"2024-10-04/16:17:46",109.860
"2024-10-04/16:17:50",97.5882
"2024-10-04/16:17:53",86.8016
"2024-10-04/16:17:57",98.6052
"2024-10-04/16:18:00",-NaN
"2024-10-04/16:18:04",-NaN
"2024-10-04/16:18:07",71.9438
"2024-10-04/16:18:11",105.915
"2024-10-04/16:18:14",119.629
"2024-10-04/16:18:18",97.2604
"2024-10-04/16:18:21",86.2870
"2024-10-04/16:18:25",98.8540
"2024-10-04/16:18:28",-NaN
"2024-10-04/16:18:32",73.2871
"2024-10-04/16:18:35",85.1989
"2024-10-04/16:18:39",84.6377
"2024-10-04/16:18:42",93.9947
"2024-10-04/16:18:46",96.2918
"2024-10-04/16:18:49",84.7749
"2024-10-04/16:18:53",98.8772
"2024-10-04/16:18:56",95.9477
"2024-10-04/16:19:00",82.0742
"2024-10-04/16:19:03",98.6421
"2024-10-04/16:19:07",95.2792
"2024-10-04/16:19:10",112.370
"2024-10-04/16:19:14",94.0819
"2024-10-04/16:19:17",83.1563
"2024-10-04/16:19:20",99.4495
"2024-10-04/16:19:24",-NaN
"2024-10-04/16:19:27",86.7912
"2024-10-04/16:19:31",-NaN
"2024-10-04/16:19:34",93.3143
"2024-10-04/16:19:38",95.7976
"2024-10-04/16:19:41",111.241
"2024-10-04/16:19:45",85.7483
"2024-10-04/16:19:48",71.2992
"2024-10-04/16:19:52",68.1043
"2024-10-04/16:19:55",-NaN
"2024-10-04/16:19:59",69.4936
"2024-10-04/16:20:02",-NaN
"2024-10-04/16:20:06",95.3421
"2024-10-04/16:20:09",97.6986
"2024-10-04/16:20:13",96.6597
"2024-10-04/16:20:16",89.9266
"2024-10-04/16:20:20",96.1368
"2024-10-04/16:20:23",66.4803
"2024-10-04/16:20:27",103.414
"2024-10-04/16:20:30",75.4116
"2024-10-04/16:20:34",-NaN
"2024-10-04/16:20:37",84.2039
"2024-10-04/16:20:41",77.4006
"2024-10-04/16:20:44",72.5925
"2024-10-04/16:20:48",-NaN
"2024-10-04/16:20:51",67.4293
"2024-10-04/16:20:55",94.6553
"2024-10-04/16:20:58",98.3376
"2024-10-04/16:21:02",-NaN
"2024-10-04/16:21:05",82.7975
"2024-10-04/16:21:09",81.9902
"2024-10-04/16:21:12",94.4144
"2024-10-04/16:21:16",66.7440
"2024-10-04/16:21:19",-NaN
"2024-10-04/16:21:23",81.5073
"2024-10-04/16:21:26",85.2172
"2024-10-04/16:21:30",69.4701
"2024-10-04/16:21:33",101.235
"2024-10-04/16:21:37",101.772
"2024-10-04/16:21:40",84.4568
"2024-10-04/16:21:44",68.7190
"2024-10-04/16:21:47",68.1353
"2024-10-04/16:21:51",84.2578
"2024-10-04/16:21:54",95.5299
"2024-10-04/16:21:58",94.3241
"2024-10-04/16:22:01",94.2336
"2024-10-04/16:22:05",93.9483
"2024-10-04/16:22:08",95.8930
"2024-10-04/16:22:12",86.8469
"2024-10-04/16:22:15",67.3045
"2024-10-04/16:22:19",68.6335
"2024-10-04/16:22:22",99.1385
"2024-10-04/16:22:26",-NaN
"2024-10-04/16:22:29",96.0378
"2024-10-04/16:22:33",96.8184
"2024-10-04/16:22:36",121.281
"2024-10-04/16:22:40",99.0238
"2024-10-04/16:22:43",69.4386
"2024-10-04/16:22:47",-NaN
"2024-10-04/16:22:50",124.324
"2024-10-04/16:22:54",-NaN
"2024-10-04/16:22:57",95.6740
"2024-10-04/16:23:01",-NaN
"2024-10-04/16:23:04",-NaN
"2024-10-04/16:23:08",-NaN
"2024-10-04/16:23:11",-NaN
"2024-10-04/16:23:15",-NaN
"2024-10-04/16:23:18",-NaN
"2024-10-04/16:23:22",-NaN
"2024-10-04/16:23:25",-NaN
"2024-10-04/16:23:29",82.3549
"2024-10-04/16:23:32",-NaN
"2024-10-04/16:23:36",-NaN
"2024-10-04/16:23:39",68.9430
"2024-10-04/16:23:43",-NaN
"2024-10-04/16:23:46",-NaN
"2024-10-04/16:23:50",-NaN
"2024-10-04/16:23:53",68.7182
"2024-10-04/16:23:57",-NaN
"2024-10-04/16:24:00",-NaN
"2024-10-04/16:24:04",-NaN
"2024-10-04/16:24:07",83.8043
"2024-10-04/16:24:11",120.893
"2024-10-04/16:24:14",97.2882
"2024-10-04/16:24:18",-NaN
"2024-10-04/16:24:21",-NaN
"2024-10-04/16:24:25",-NaN
"2024-10-04/16:24:28",-NaN
"2024-10-04/16:24:32",-NaN
"2024-10-04/16:24:35",-NaN
"2024-10-04/16:24:39",-NaN
"2024-10-04/16:24:42",-NaN
"2024-10-04/16:24:46",83.5251
"2024-10-04/16:24:49",-NaN
"2024-10-04/16:24:53",123.480
"2024-10-04/16:24:56",66.3470
"2024-10-04/16:25:00",84.7692
"2024-10-04/16:25:03",84.5132
"2024-10-04/16:25:07",96.7643
"2024-10-04/16:25:10",-NaN
"2024-10-04/16:25:14",-NaN
"2024-10-04/16:25:17",84.6585
"2024-10-04/16:25:21",94.9640
"2024-10-04/16:25:24",96.1680
"2024-10-04/16:25:27",72.1616
"2024-10-04/16:25:31",68.4304
"2024-10-04/16:25:34",-NaN
"2024-10-04/16:25:38",87.2733
"2024-10-04/16:25:41",101.073
"2024-10-04/16:25:45",87.6963
"2024-10-04/16:25:48",84.1471
"2024-10-04/16:25:52",82.3853
"2024-10-04/16:25:55",94.6703
"2024-10-04/16:25:59",101.200
"2024-10-04/16:26:02",84.4911
"2024-10-04/16:26:06",86.2806
"2024-10-04/16:26:09",95.6016
"2024-10-04/16:26:13",120.831
"2024-10-04/16:26:16",121.945
"2024-10-04/16:26:20",97.4890
"2024-10-04/16:26:23",69.9271
"2024-10-04/16:26:27",-NaN
"2024-10-04/16:26:30",-NaN
"2024-10-04/16:26:34",-NaN
"2024-10-04/16:26:37",-NaN
"2024-10-04/16:26:41",-NaN
"2024-10-04/16:26:44",-NaN
"2024-10-04/16:26:48",95.4265
"2024-10-04/16:26:51",-NaN
"2024-10-04/16:26:55",-NaN
"2024-10-04/16:26:58",122.898
"2024-10-04/16:27:02",-NaN
"2024-10-04/16:27:05",68.1808
"2024-10-04/16:27:09",-NaN
"2024-10-04/16:27:12",-NaN
"2024-10-04/16:27:16",-NaN
"2024-10-04/16:27:19",-NaN
"2024-10-04/16:27:23",-NaN
"2024-10-04/16:27:26",-NaN
"2024-10-04/16:27:30",122.997
"2024-10-04/16:27:33",-NaN
"2024-10-04/16:27:37",-NaN
"2024-10-04/16:27:40",66.6099
"2024-10-04/16:27:44",-NaN
"2024-10-04/16:27:47",85.1018
"2024-10-04/16:27:51",-NaN
"2024-10-04/16:27:54",68.8653
"2024-10-04/16:27:58",-NaN
"2024-10-04/16:28:01",-NaN
"2024-10-04/16:28:05",-NaN
"2024-10-04/16:28:08",-NaN
"2024-10-04/16:28:12",96.6848
"2024-10-04/16:28:15",82.1891
"2024-10-04/16:28:19",-NaN
"2024-10-04/16:28:22",-NaN
"2024-10-04/16:28:26",82.8201
"2024-10-04/16:28:29",126.566
"2024-10-04/16:28:33",84.8668
"2024-10-04/16:28:36",-NaN
"2024-10-04/16:28:40",-NaN
"2024-10-04/16:28:43",-NaN
"2024-10-04/16:28:47",-NaN
"2024-10-04/16:28:50",-NaN
"2024-10-04/16:28:54",84.9306
"2024-10-04/16:28:57",97.1606
"2024-10-04/16:29:01",96.3550
"2024-10-04/16:29:04",71.6570
"2024-10-04/16:29:08",68.7463
"2024-10-04/16:29:11",97.0510
"2024-10-04/16:29:15",-NaN
"2024-10-04/16:29:18",-NaN
"2024-10-04/16:29:22",-NaN
"2024-10-04/16:29:25",100.308
"2024-10-04/16:29:29",85.1856
"2024-10-04/16:29:32",-NaN
"2024-10-04/16:29:36",-NaN
"2024-10-04/16:29:39",87.5663
"2024-10-04/16:29:43",-NaN
"2024-10-04/16:29:46",69.5644
"2024-10-04/16:29:50",93.5763
"2024-10-04/16:29:53",93.6245
"2024-10-04/16:29:57",100.126
"2024-10-04/16:30:00",94.5604
"2024-10-04/16:30:04",84.7966
"2024-10-04/16:30:07",89.2329
"2024-10-04/16:30:11",86.5259
"2024-10-04/16:30:14",68.4376
"2024-10-04/16:30:18",82.2747
"2024-10-04/16:30:21",-NaN
"2024-10-04/16:30:25",70.0647
"2024-10-04/16:30:28",68.3707
"2024-10-04/16:30:32",84.5029
"2024-10-04/16:30:35",68.3452
"2024-10-04/16:30:39",-NaN
"2024-10-04/16:30:42",97.5468
"2024-10-04/16:30:46",66.6066
"2024-10-04/16:30:49",93.7566
"2024-10-04/16:30:53",129.342
"2024-10-04/16:30:56",-NaN
"2024-10-04/16:31:00",93.1948
"2024-10-04/16:31:03",99.3583
"2024-10-04/16:31:07",-NaN
"2024-10-04/16:31:10",121.959
"2024-10-04/16:31:14",82.5802
"2024-10-04/16:31:17",97.7075
"2024-10-04/16:31:21",99.7194
"2024-10-04/16:31:24",69.6861
"2024-10-04/16:31:28",-NaN
"2024-10-04/16:31:31",79.1670
"2024-10-04/16:31:34",89.3145
"2024-10-04/16:31:38",98.5729
"2024-10-04/16:31:41",97.8782
"2024-10-04/16:31:45",97.5720
"2024-10-04/16:31:48",86.1658
"2024-10-04/16:31:52",68.8422
"2024-10-04/16:31:55",-NaN
"2024-10-04/16:31:59",-NaN
"2024-10-04/16:32:02",68.6669
"2024-10-04/16:32:06",81.4492
"2024-10-04/16:32:09",86.9031
"2024-10-04/16:32:13",126.062
"2024-10-04/16:32:16",-NaN
"2024-10-04/16:32:20",95.5811
"2024-10-04/16:32:23",-NaN
"2024-10-04/16:32:27",-NaN
"2024-10-04/16:32:30",-NaN
"2024-10-04/16:32:34",-NaN
"2024-10-04/16:32:37",-NaN
"2024-10-04/16:32:41",96.9381
"2024-10-04/16:32:44",84.2089
"2024-10-04/16:32:48",-NaN
"2024-10-04/16:32:51",97.0175
"2024-10-04/16:32:55",-NaN
"2024-10-04/16:32:58",69.0514
"2024-10-04/16:33:02",120.460
"2024-10-04/16:33:05",86.2310
"2024-10-04/16:33:09",-NaN
"2024-10-04/16:33:12",82.9774
"2024-10-04/16:33:16",-NaN
"2024-10-04/16:33:19",-NaN
"2024-10-04/16:33:23",67.4495
"2024-10-04/16:33:26",-NaN
"2024-10-04/16:33:30",99.5727
"2024-10-04/16:33:33",96.5477
"2024-10-04/16:33:37",70.0256
"2024-10-04/16:33:40",93.9816
"2024-10-04/16:33:44",68.5541
"2024-10-04/16:33:47",-NaN
"2024-10-04/16:33:51",83.4023
"2024-10-04/16:33:54",71.6793
"2024-10-04/16:33:58",65.1359
"2024-10-04/16:34:01",89.2259
"2024-10-04/16:34:05",-NaN
"2024-10-04/16:34:08",116.031
"2024-10-04/16:34:12",98.3642
"2024-10-04/16:34:15",-NaN
"2024-10-04/16:34:19",85.5585
"2024-10-04/16:34:22",95.9957
"2024-10-04/16:34:26",89.3687
"2024-10-04/16:34:29",-NaN
"2024-10-04/16:34:33",62.2859
"2024-10-04/16:34:36",-NaN
"2024-10-04/16:34:40",69.7792
"2024-10-04/16:34:43",90.0029
"2024-10-04/16:34:47",93.4080
"2024-10-04/16:34:50",78.8208
"2024-10-04/16:34:54",92.1526
"2024-10-04/16:34:57",95.8475
"2024-10-04/16:35:01",83.6556
"2024-10-04/16:35:04",90.2812
"2024-10-04/16:35:08",100.847
"2024-10-04/16:35:11",129.938
"2024-10-04/16:35:15",67.8979
"2024-10-04/16:35:18",83.0051
"2024-10-04/16:35:22",65.5038
"2024-10-04/16:35:25",94.2764
"2024-10-04/16:35:29",125.952
"2024-10-04/16:35:32",-NaN
"2024-10-04/16:35:36",83.2923
"2024-10-04/16:35:39",-NaN
"2024-10-04/16:35:43",67.1052
"2024-10-04/16:35:46",-NaN
"2024-10-04/16:35:50",-NaN
"2024-10-04/16:35:53",81.7036
"2024-10-04/16:35:57",-NaN
"2024-10-04/16:36:00",81.8683
"2024-10-04/16:36:04",82.1952
"2024-10-04/16:36:07",125.855
"2024-10-04/16:36:11",-NaN
"2024-10-04/16:36:14",-NaN
"2024-10-04/16:36:18",85.9450
"2024-10-04/16:36:21",82.5983
"2024-10-04/16:36:25",-NaN
"2024-10-04/16:36:28",-NaN
"2024-10-04/16:36:32",84.7012
"2024-10-04/16:36:35",96.0475
"2024-10-04/16:36:39",-NaN
"2024-10-04/16:36:42",107.542
"2024-10-04/16:36:46",107.757
"2024-10-04/16:36:49",85.5171
"2024-10-04/16:36:53",-NaN
"2024-10-04/16:36:56",80.8349
"2024-10-04/16:37:00",-NaN
"2024-10-04/16:37:03",79.9584
"2024-10-04/16:37:07",85.6320
"2024-10-04/16:37:10",86.5527
"2024-10-04/16:37:14",68.1701
"2024-10-04/16:37:17",69.2056
"2024-10-04/16:37:21",-NaN
"2024-10-04/16:37:24",84.0714
"2024-10-04/16:37:28",-NaN
"2024-10-04/16:37:31",85.5401
"2024-10-04/16:37:35",-NaN
"2024-10-04/16:37:38",83.1363
"2024-10-04/16:37:41",95.4964
"2024-10-04/16:37:45",98.9398
"2024-10-04/16:37:48",-NaN
"2024-10-04/16:37:52",68.1955
"2024-10-04/16:37:55",64.0322
"2024-10-04/16:37:59",83.8925
"2024-10-04/16:38:02",79.9433
"2024-10-04/16:38:06",99.5057
"2024-10-04/16:38:09",96.3187
"2024-10-04/16:38:13",86.7904
"2024-10-04/16:38:16",96.9453
"2024-10-04/16:38:20",111.733
"2024-10-04/16:38:23",68.5077
"2024-10-04/16:38:27",98.3837
"2024-10-04/16:38:30",83.9842
"2024-10-04/16:38:34",79.7755
"2024-10-04/16:38:37",84.6844
"2024-10-04/16:38:41",82.5970
"2024-10-04/16:38:44",96.1175
"2024-10-04/16:38:48",68.6135
"2024-10-04/16:38:51",-NaN
"2024-10-04/16:38:55",84.6944
"2024-10-04/16:38:58",-NaN
"2024-10-04/16:39:02",-NaN
"2024-10-04/16:39:05",67.3700
"2024-10-04/16:39:09",68.1761
"2024-10-04/16:39:12",82.8624
"2024-10-04/16:39:16",94.1434
"2024-10-04/16:39:19",-NaN
"2024-10-04/16:39:23",85.0541
"2024-10-04/16:39:26",86.9505
"2024-10-04/16:39:30",94.8507
"2024-10-04/16:39:33",97.9462
"2024-10-04/16:39:37",98.3710
"2024-10-04/16:39:40",85.5974
"2024-10-04/16:39:44",85.0471
"2024-10-04/16:39:47",94.5797
"2024-10-04/16:39:51",94.2579
"2024-10-04/16:39:54",96.4794
"2024-10-04/16:39:58",68.0624
"2024-10-04/16:40:01",95.7355
"2024-10-04/16:40:05",97.6477
"2024-10-04/16:40:08",68.6846
"2024-10-04/16:40:12",67.5284
"2024-10-04/16:40:15",-NaN
"2024-10-04/16:40:19",95.8398
"2024-10-04/16:40:22",73.7215
"2024-10-04/16:40:26",70.5729
"2024-10-04/16:40:29",-NaN
"2024-10-04/16:40:33",-NaN
"2024-10-04/16:40:36",-NaN
"2024-10-04/16:40:40",-NaN
"2024-10-04/16:40:43",74.2110
"2024-10-04/16:40:47",-NaN
"2024-10-04/16:40:50",86.4783
"2024-10-04/16:40:54",95.9029
"2024-10-04/16:40:57",100.214
"2024-10-04/16:41:01",94.4771
"2024-10-04/16:41:04",70.8869
"2024-10-04/16:41:08",88.2010
"2024-10-04/16:41:11",82.3807
"2024-10-04/16:41:15",99.3274
"2024-10-04/16:41:18",93.6226
"2024-10-04/16:41:22",97.8008
"2024-10-04/16:41:25",-NaN
"2024-10-04/16:41:29",69.8270
"2024-10-04/16:41:32",85.7400
"2024-10-04/16:41:36",95.7063
"2024-10-04/16:41:39",96.7421
"2024-10-04/16:41:43",73.4636
"2024-10-04/16:41:46",95.7267
"2024-10-04/16:41:50",82.2518
"2024-10-04/16:41:53",83.6901
"2024-10-04/16:41:57",68.9544
"2024-10-04/16:42:00",84.8464
"2024-10-04/16:42:04",96.5421
"2024-10-04/16:42:07",-NaN
"2024-10-04/16:42:11",100.162
"2024-10-04/16:42:14",68.0863
"2024-10-04/16:42:18",-NaN
"2024-10-04/16:42:21",-NaN
"2024-10-04/16:42:25",-NaN
"2024-10-04/16:42:28",98.3901
"2024-10-04/16:42:32",123.178
"2024-10-04/16:42:35",95.0383
"2024-10-04/16:42:39",82.1627
"2024-10-04/16:42:42",86.2998
"2024-10-04/16:42:46",-NaN
"2024-10-04/16:42:49",85.9137
"2024-10-04/16:42:53",89.3337
"2024-10-04/16:42:56",71.6406
"2024-10-04/16:43:00",70.5135
"2024-10-04/16:43:03",95.0019
"2024-10-04/16:43:07",-NaN
"2024-10-04/16:43:10",87.7371
"2024-10-04/16:43:14",94.9533
"2024-10-04/16:43:17",-NaN
"2024-10-04/16:43:21",84.6490
"2024-10-04/16:43:24",86.7560
"2024-10-04/16:43:28",95.3330
"2024-10-04/16:43:31",94.6414
"2024-10-04/16:43:35",84.9615
"2024-10-04/16:43:38",-NaN
"2024-10-04/16:43:42",99.7887
"2024-10-04/16:43:45",67.8932
"2024-10-04/16:43:49",-NaN
"2024-10-04/16:43:52",97.4100
"2024-10-04/16:43:55",70.2531
"2024-10-04/16:43:59",67.4190
"2024-10-04/16:44:02",97.5057
"2024-10-04/16:44:06",-NaN
"2024-10-04/16:44:09",84.5841
"2024-10-04/16:44:13",-NaN
"2024-10-04/16:44:16",65.0979
"2024-10-04/16:44:20",94.5002
"2024-10-04/16:44:23",87.9855
"2024-10-04/16:44:27",96.4915
"2024-10-04/16:44:30",94.5227
"2024-10-04/16:44:34",83.0914
"2024-10-04/16:44:37",144.824
"2024-10-04/16:44:41",87.3729
"2024-10-04/16:44:44",96.6151
"2024-10-04/16:44:48",96.0957
"2024-10-04/16:44:51",96.0624
"2024-10-04/16:44:55",80.6612
"2024-10-04/16:44:58",83.4346
"2024-10-04/16:45:02",69.8038
"2024-10-04/16:45:05",71.6419
"2024-10-04/16:45:09",-NaN
"2024-10-04/16:45:12",82.9890
"2024-10-04/16:45:16",93.7886
"2024-10-04/16:45:19",68.3129
"2024-10-04/16:45:23",96.0589
"2024-10-04/16:45:26",96.9790
"2024-10-04/16:45:30",-NaN
"2024-10-04/16:45:33",97.5098
"2024-10-04/16:45:37",95.2434
"2024-10-04/16:45:40",95.0496
"2024-10-04/16:45:44",82.0094
"2024-10-04/16:45:47",97.2824
"2024-10-04/16:45:51",94.0779
"2024-10-04/16:45:54",96.3922
"2024-10-04/16:45:58",96.1111
